ID	logFC
XR_003476289.1	-11.0826162080792
XR_003476288.1	-10.7173227782225
XR_003476287.1	-10.6477499451231
XM_027356510.1	-10.7662153547361
XM_027370962.1	-12.8463513630745
XM_027365696.1	-9.93848220820325
XM_027365885.1	-13.9396772032787
XM_027378597.1	13.0671082657641
XM_027365884.1	-13.7563487006394
XM_027378454.1	-11.6932417973688
XM_027363969.1	11.9195153417129
XM_027363970.1	8.82139018712425
XM_027359641.1	-10.601986773016
XM_027358234.1	8.81518854036695
XM_027357358.1	-10.3816115087432
XM_027367648.1	-7.65796419283996
XM_027352569.1	8.48035981043818
XM_027367223.1	-13.0407663018337
XM_027358460.1	9.78794674146047
XM_027380253.1	10.6012611789544
XM_027359642.1	-10.3729371761095
XM_027356093.1	10.1761264303033
XM_027363486.1	9.34352028511254
XM_027367225.1	-13.010102000722
XM_027354682.1	-10.4093845449613
XR_003476575.1	-11.3852769280816
XM_027352296.1	9.15406974308342
XM_027367241.1	-13.8394607555526
XM_027362705.1	-11.6093866173345
XM_027372150.1	8.24753453247554
XM_027367206.1	-12.7550531658248
XM_027355864.1	7.69856722048029
XM_027362059.1	9.74136385783564
XM_027378519.1	9.26867406174103
XM_027378230.1	9.29061604463146
XM_027381145.1	12.8073980720916
XM_027369645.1	11.0918068360482
XM_027374288.1	9.47323137302459
XM_027367224.1	-12.8983240107778
XM_027359643.1	-10.8746021158106
XM_027352295.1	9.24967743817021
XM_027372253.1	9.4044988410623
XM_027355338.1	7.9248104021107
XM_027377153.1	-6.18769501826286
XM_027371495.1	-11.3963469455391
XM_027360996.1	-8.72670332136463
XM_027371539.1	-12.6552745214656
XM_027368558.1	-13.2524739151666
XM_027369773.1	8.64914247316709
XM_027371253.1	11.3739913525728
XM_027382405.1	8.27309581711605
XM_027378603.1	11.3282884527809
XM_027379160.1	8.23837944936083
XM_027379161.1	8.73182253955078
XR_003476507.1	8.59464075384876
XM_027362910.1	10.4812467066008
XM_027375602.1	-7.67445575615319
XM_027367222.1	-12.8228470358363
XM_027383256.1	6.30138912676666
XM_027358029.1	6.45117092938871
XM_027378054.1	5.26216247859898
XM_027377147.1	4.98959433385005
XM_027357752.1	8.57064762495078
XM_027374995.1	7.57966580347676
XM_027367205.1	-12.2856789417216
XM_027355469.1	-15.0874484550999
XM_027362057.1	9.36634922162172
XM_027377569.1	10.4860027175685
XM_027367243.1	-13.5984929382874
XR_003477680.1	10.6219363132497
XM_027361474.1	9.06525731003482
XM_027360999.1	-8.50895447576425
XM_027366514.1	-5.97655876858248
XM_027351358.1	6.53797132305148
XM_027371500.1	-10.2873293377918
XM_027352581.1	10.916200691703
XM_027364536.1	7.67619451007061
XM_027352297.1	8.12551943345475
XM_027371493.1	-12.6956213253877
XR_003476719.1	-13.3227625919696
XR_003476211.1	8.2301786104723
XM_027377990.1	7.09965966307786
XM_027371537.1	-12.1141635355822
XM_027369774.1	10.6418015995473
XM_027371482.1	-14.1881014759882
XM_027361345.1	10.0564485518108
XM_027353713.1	10.1924258422179
XM_027360995.1	-9.42042114513188
XM_027380095.1	11.5319519557478
XM_027381845.1	7.66791736021522
XM_027381486.1	7.69318216537621
XM_027381944.1	10.3034473058094
XM_027367879.1	12.3335818441601
XM_027352315.1	5.02507216892353
XM_027360217.1	6.53139555295747
XM_027383414.1	4.08230038756188
XM_027355865.1	7.10162846280354
XM_027375601.1	-7.84719705954603
XM_027380873.1	7.10334143419331
XM_027367234.1	-15.8039625628293
XM_027356290.1	-13.109361538948
XM_027362058.1	8.49582956961362
XM_027378050.1	5.10596614138665
XM_027359091.1	10.404988145716
XR_003475003.1	7.41421971807919
XM_027366516.1	-5.92285715541814
XM_027370131.1	-7.8791371141158
XM_027379373.1	6.89332357045982
XR_003476748.1	7.94282245690721
XM_027373758.1	12.6533525535676
XM_027366682.1	8.82996942547695
XM_027378226.1	8.15969361982369
XM_027381890.1	10.0635042252407
XM_027352582.1	10.6044262448532
XM_027372637.1	10.6305576015376
XM_027367822.1	7.0102847636433
XM_027373341.1	-6.58369616675429
XM_027356692.1	-8.96455358655504
XM_027378386.1	7.33304611188632
XR_003475025.1	11.3991642687903
XM_027366515.1	-6.110700127397
XM_027354240.1	9.27499077413425
XM_027372584.1	8.98235594618835
XM_027365249.1	9.42645266302455
XM_027351567.1	8.29953730069129
XM_027377992.1	6.73605628633566
XM_027366419.1	-11.6335196827921
