ID	log2FoldChange
XM_027357955.1	7.30052477720309
XM_027358254.1	8.85703609291447
XM_027359731.1	13.2892807068222
XM_027363492.1	12.8588816114339
XM_027369772.1	12.2505713869352
XM_027376169.1	13.5819836496365
XM_027376677.1	14.070808289767
XM_027376678.1	13.1704192390475
XM_027383771.1	11.2598970608086
XR_003476972.1	10.2417515918489
XM_027350836.1	13.3103043076847
XM_027361751.1	-4.9777129851205
XM_027380148.1	8.7119099408709
XM_027383768.1	-17.2655610755309
XM_027367783.1	-5.50416927727345
XM_027374126.1	12.229764073516
XM_027376661.1	12.8114216331556
XM_027373305.1	-13.3877909246356
XM_027350640.1	11.8251426181024
XM_027375317.1	12.5266755035743
XM_027355501.1	10.1445225749866
XM_027358330.1	8.454311844176
XM_027375363.1	10.3714971001106
XM_027373634.1	7.06201191507694
XM_027368613.1	12.4825267098408
XM_027355075.1	-4.85804494198807
XM_027357187.1	9.21186798628878
XR_003477171.1	7.37135349865152
XM_027354465.1	-6.71709679493706
XM_027373633.1	6.94963042302355
XM_027358577.1	7.7241206226123
XM_027352540.1	-5.44552940579666
XM_027365556.1	9.9788086222652
XM_027380870.1	5.91931347788482
XM_027376679.1	8.71783341798998
XM_027352693.1	12.8338038877874
XM_027365613.1	13.5224098308899
XM_027354076.1	-6.28275422971723
XM_027370921.1	9.38127896012198
XM_027373630.1	6.23746775041251
XM_027352694.1	13.5444135010844
XM_027358927.1	-5.47518627834713
XM_027374131.1	12.0273526139882
XM_027366607.1	-6.00353013645247
XM_027363368.1	-6.19626120417981
XM_027363378.1	-6.06636715988041
XM_027375533.1	7.66145339486506
XR_003476907.1	-7.28905547352315
XM_027373877.1	10.8610174860076
XM_027374038.1	10.0005888241913
XM_027360279.1	-10.7607988010423
XM_027375688.1	10.6336280434052
XM_027352254.1	13.3855999951425
XM_027366609.1	-6.44240972175675
XM_027360440.1	11.9030157499089
XM_027367438.1	-6.48992976597201
XM_027350837.1	15.7064423951939
XM_027376468.1	10.7973158038317
XM_027383772.1	11.5656899375264
XM_027352539.1	2.84075621784663
XM_027364713.1	-8.4777974194446
XM_027353896.1	-8.92513276527192
XR_003475547.1	9.33174012713406
XM_027368319.1	3.51287357380528
XM_027373355.1	10.8862473490755
XM_027382520.1	10.7075966577955
XM_027367267.1	6.88656230677737
XM_027367113.1	-14.5367609614158
XM_027372039.1	-18.2363677818512
XR_003477351.1	-8.89163971277541
XM_027358655.1	6.46106255267387
XM_027381616.1	-9.15896924666919
