ID	logFC
XM_027375663.1	16.2606358870521
XM_027373625.1	14.4504391690413
XM_027383495.1	13.2069831506423
XM_027350808.1	16.1379658383639
XM_027357077.1	9.5065316895963
XM_027381617.1	9.35484453455715
XM_027355389.1	13.6750837133786
XM_027359377.1	11.7977169484918
XM_027365793.1	11.4069034549511
XM_027377795.1	14.707044052902
XM_027377449.1	12.3768196057306
XM_027383346.1	10.4475470017058
XM_027377056.1	11.3992336462006
XM_027366562.1	13.4667291060076
XM_027369777.1	12.8002419086149
XR_003477329.1	12.8441309588057
XM_027374863.1	11.6913977750494
XM_027353933.1	11.6144376756451
XM_027367923.1	11.2283991368283
XM_027382967.1	11.6757655708546
XM_027383345.1	10.3680901876797
XM_027367438.1	8.77936281424454
XM_027373392.1	9.6098881359927
XM_027378347.1	13.1226315895992
XR_003476964.1	13.6093340117478
XR_003477328.1	12.9727286755967
XM_027353827.1	10.7504300823459
XM_027377871.1	7.6768476767094
XM_027377198.1	11.7104990056396
XM_027352991.1	11.8772126964737
XM_027372020.1	10.4284779494667
XM_027365496.1	13.609865503857
XM_027373414.1	17.2447080915758
XM_027357013.1	11.0112926774862
XM_027357851.1	8.31288937260795
XM_027382226.1	9.37358581578918
XM_027351560.1	8.97420309832709
XM_027352034.1	11.7257425762242
XM_027352808.1	11.8718783563855
XM_027358787.1	10.343810575115
XM_027363473.1	11.1790795199659
XM_027373391.1	9.81003339880798
XM_027382966.1	11.8100228611722
XM_027353243.1	11.3782332355789
XM_027358623.1	11.5422103303506
XM_027366023.1	8.97951385772898
XM_027370319.1	13.165199762569
XR_003475884.1	11.2327377059216
XM_027370320.1	13.1082102286975
XM_027379274.1	11.4124260754227
XM_027373805.1	7.69290652803293
XM_027382986.1	5.19444044802185
XM_027357867.1	13.5211891025438
XR_003476840.1	9.46111953737841
XM_027365794.1	10.6226258224689
XM_027357868.1	13.0659531022791
XM_027380532.1	8.44740155813261
XM_027356272.1	12.5693171679523
XM_027380344.1	13.6089977756567
XM_027374305.1	15.8981288554808
XM_027364731.1	-6.14158108889263
XM_027371660.1	7.95058032335141
XM_027353896.1	7.96439763627436
XM_027364413.1	6.09098970466164
XM_027380001.1	7.58422513192105
XM_027356113.1	8.57880454062846
