ID	muscle_1_normalized	muscle_2_normalized	muscle_3_normalized	muscle_4_normalized	muscle_5_normalized	muscle_6_normalized	hemocytes_1_normalized	hemocytes_2_normalized	hemocytes_3_normalized	hemocytes_4_normalized	hemocytes_5_normalized	hemocytes_6_normalized
XM_027350597.1	276.33394128504	212.652224251903	241.78099747179	214.023802982894	261.041064944859	181.060920721243	239.249960843837	169.125807446983	332.072769112118	301.269089837339	270.183002461725	270.367530427456
XM_027350603.1	946.037375458195	764.471287184056	967.123989887161	473.403643684017	402.438308456657	731.012315435299	417.045519980728	306.080944999159	500.481102018978	411.87487456783	399.703720136675	399.433064887976
XM_027350604.1	61.7687633460677	67.2950076746528	56.8896464639506	42.5212853608399	76.1369772755838	76.147116191177	69.4294004017409	51.4730718316904	35.5792252620126	48.4558675962153	37.8349049839013	46.3237471314283
XM_027350605.1	48.7648131679482	91.5212104375278	67.5564551759414	66.6166803986491	87.0136883149529	91.3765394294124	74.1205761045613	46.877261846718	37.9511736128135	50.5626444482247	42.0129926508352	50.693911955148
XM_027350606.1	19.5059252671793	48.45240552575	35.5560290399691	42.5212853608399	85.2009031417247	87.9922231542489	41.751463755101	34.9281558857899	18.1849373561398	17.1175619225761	24.6042940386107	14.5672160790655
XM_027350608.1	263.32999110692	306.865234996417	266.670217799769	85.0425707216797	117.831036259832	30.4588464764708	63.3308719880745	152.580891501082	83.8088417282964	115.872726860515	111.183555136741	101.679168231877
XM_027350614.1	52.0158007124781	37.6852042978056	0	83.6251945429851	45.3196293307046	72.7627999160135	931.198377009836	803.347585373168	1011.24064689143	1262.22268146011	1223.94757043013	1129.54193477074
XM_027350615.1	42.2628380788884	53.8360061397222	39.1116319439661	58.1124233264811	25.3789924251946	91.3765394294124	849.102802210481	741.763731574538	1029.42558424757	1220.87718573942	1248.08763250575	1124.00639266069
XM_027350616.1	58.5177758015378	26.9180030698611	46.2228377519599	100.633708687321	50.7579848503892	84.6079068790855	772.167520684227	706.835575688748	975.661421629413	1031.53061616508	1066.10870301263	994.358169557012
XM_027350617.1	204.812215305382	121.131013814375	177.780145199846	239.536574199398	188.529658015731	142.141283556864	144.488211646866	110.299439639337	107.528325236305	98.4918178314376	103.059495784369	110.128153557735
XM_027350619.1	7591.05591647727	9423.99287475837	9742.35195695154	2204.0199578702	2354.80794002341	2218.41931836962	6077.88724057403	5477.28634009005	5602.54200459159	2753.82069268274	2849.22367286741	2812.34673622439
XM_027350620.1	91.0276512468366	51.1442058327361	71.1120580799383	76.5383136495117	77.949762448812	412.886585569937	13.1352919678969	17.464077942895	11.0690923037373	41.3454957206837	38.7633689098866	38.457450448733
XM_027350627.1	2054.62412814288	1857.34221182042	1315.57307447886	1994.24828342339	2095.57966025178	1979.8250209706	1712.27913152942	1127.81177031222	1752.86983124182	2301.12701660722	2390.56249343067	2196.73618472308
XM_027350635.1	555.918870114609	508.750258020375	689.786963375401	141.737617869466	212.095865267698	164.139339345426	837.843980523712	671.907419802958	955.104535922473	104.548801280965	127.66378982298	132.270321997915
XM_027350640.1	123.537526692135	161.508018419167	149.33532196787	204.102169732031	164.963450763765	341.815943791506	15396.4386566563	19227.9498151273	23542.3780311486	17203.1497321889	16676.8369225666	16660.8163739488
XM_027350641.1	32.5098754452988	56.5278064467083	35.5560290399691	277.805731024154	233.849287346436	362.121841442486	142.611741365738	198.538991350806	120.178716440576	190.136610893845	183.139509400602	147.711571041724
XM_027350644.1	10097.5673133098	11192.5056764482	9066.78740519213	7771.47358778283	6027.51070098372	12956.8548594632	10.3205865462047	21.1407259308728	8.69714395293642	3.68685949101638	1.16057990748163	3.20478753739441
XM_027350645.1	9944.7708987169	11106.3680666247	8572.55860153656	7738.87393567285	5735.65228809398	12202.1523301017	12.1970568273329	22.9790499248618	3.16259780106779	2.6334710650117	3.71385570394123	0.582688643162621
XM_027350646.1	19.5059252671793	45.7606052187639	7.11120580799383	151.659251120329	110.579895566919	250.439404362093	31.4308772088962	21.1407259308728	5.53454615186863	65.046735305789	53.1545597626589	53.0246665277985
XM_027350647.1	760.731085419992	1047.1103194176	608.008096583472	646.323537484766	500.328707810979	621.022036492488	248.163194679196	204.973125329767	158.12989005339	219.104792608973	232.58021345932	229.870669727654
XM_027350648.1	663.201459084096	1009.42511511979	718.231786607377	629.31502334043	612.721388551127	717.475050334645	242.064666265529	193.024019368839	183.430672461932	228.848635549517	249.524680108551	218.508241185983
XM_027350649.1	715.217259796574	899.061302533361	544.007244311528	501.75116725791	449.57072296059	605.792613254252	224.238198594812	152.580891501082	168.40833290686	185.659710083325	201.012439975819	233.658145908211
XM_027350661.1	6.50197508905976	10.7672012279444	0	2.83475235738932	0	20.3058976509805	83.972045080484	33.089831891801	58.5080593197541	94.2782641274189	82.4011734311961	64.3870950694696
XM_027350662.1	0	10.7672012279444	7.11120580799383	4.25212853608399	0	16.9215813758171	80.6882220885098	39.5239658707623	51.3922142673516	86.3778509323838	80.7763615607218	77.7889338622098
XM_027350665.1	9.75296263358964	37.6852042978056	117.334895831898	214.023802982894	1067.7304670314	23.6902139261439	8.4441162650766	35.8473178827844	17.3942879058728	11.8506197925527	11.6057990748163	10.4883955769272
XM_027350671.1	3784.14950183278	6691.81556316747	9383.23606364786	453.560377182292	743.241921023556	1201.43227768301	1021.26895050399	670.069095808969	649.913848119431	275.461073400224	257.416623479427	238.610999375093
XM_027350674.1	19.5059252671793	21.5344024558889	10.6668087119907	4.25212853608399	9.06392586614093	13.5372651006537	57.7014611446901	71.6946357655687	39.5324725133474	40.8188015076814	38.0670209653976	33.795941303432
XM_027350677.1	6121.60954634976	6928.69399018225	6972.53729473795	6569.53858824976	5041.35556674758	7257.66625208796	10632.5497304423	12536.4504770076	9781.91499870268	9063.35401734427	8966.40824922161	8386.92898536118
XM_027350678.1	546.16590748102	899.061302533361	849.789094055262	272.136226309375	409.68944914957	194.598185821897	1159.65863373719	841.952389246936	1377.31134236502	439.789667856954	438.234973065065	502.860299049342
XM_027350687.1	19.5059252671793	43.0688049117778	46.2228377519599	4.25212853608399	9.06392586614093	0	46.9117570282033	41.3622898647512	94.0872845817668	27.1247519696205	18.8013945012025	27.6777105502245
XM_027350688.1	58.5177758015378	80.7540092095833	49.7784406559568	236.701821842009	199.4063690551	250.439404362093	375.763173795909	675.584067790936	366.070695473597	271.774213909208	317.534662686975	319.896065096279
XM_027350689.1	130.039501781195	118.439213507389	96.0012784079167	286.309988096322	235.662072519664	362.121841442486	387.960230623242	632.383453932196	406.393817437211	315.226486481901	321.480634372413	332.423870924275
XM_027350694.1	26.007900356239	21.5344024558889	21.3336174239815	102.051084866016	29.004562771651	153.986390519936	107.427923594586	156.25753948906	83.0181922780295	144.314214362641	169.676782473815	142.758717574842
XM_027350697.1	152.796414592904	139.973615963278	192.002556815833	174.337269979443	166.776235936993	201.366818372224	496.795506928673	784.045183436284	706.840608538651	310.222891458378	254.863347682967	291.34432158131
XM_027350699.1	1719.77241105631	5141.33858634347	1415.12995579077	1207.60450424785	1294.32861368492	1499.2521098974	928.383671588144	766.581105493389	831.763221680829	1546.63755648137	1650.57674442038	1562.18825231899
XM_027350703.1	32204.282616113	34062.0410846022	36309.8168556165	10844.3451431929	15938.0072430222	11256.2359311935	19176.588037989	46489.3754839864	69158.1074148499	4966.19973439907	5037.14891445179	5033.26449963872
XM_027350704.1	18257.5460500798	18218.104477682	18538.9135414399	9516.26366375596	12359.5693110698	9091.96567322653	10758.7423568482	25769.625747737	39026.4568651765	4617.52816539152	4648.35464544544	4505.93127757654
XM_027350705.1	16401.2321621532	15860.0874087622	17674.9020357687	9466.65549750165	12056.8341871407	8359.26119965365	9376.72199479728	21701.4147490395	33604.1829352458	4031.05415921341	4123.54041128225	4049.97741430179
XM_027350736.1	4593.64540042072	5348.6072099814	4053.38731055648	2405.28737524484	1448.41535340932	1658.31497483008	27.2088190763579	49.6347478377014	18.1849373561398	3.95020659751755	7.65982738937879	9.61436261218324
XM_027350741.1	308.843816730339	223.419425479847	167.113336487855	498.916414900521	358.931464299181	372.274790267976	620.64254548313	264.718655134408	485.458762463906	489.298923879174	469.570630567069	460.615372420052
XM_027350743.1	234.071103206151	309.557035303403	352.004687495694	195.597912659863	157.712310070852	248.747246224511	594.371961547336	218.760555284684	502.853050369779	191.453346426351	173.390638177756	215.012109327007
XM_027350744.1	364.110604987347	231.494826400806	188.446953911836	793.730660069011	371.620960511778	675.171096895102	227.522021586786	220.598879278673	201.615609818072	491.932394944186	490.693184883235	453.6231087021
XM_027350745.1	97.5296263358964	51.1442058327361	28.4448232319753	104.885837223405	56.1963403700737	40.6117953019611	94.2926316266887	50.5539098346959	97.2498823828346	77.1607022048428	62.9034309855046	64.6784393910509
XM_027350746.1	165.800364771024	118.439213507389	170.668939391852	189.928407945085	101.515969700778	121.835385905883	298.827892269655	463.257646485213	317.050429557046	233.852230573039	252.310071886507	205.397746714824
XM_027350749.1	555.918870114609	627.189471527764	430.227951383627	537.185571725277	708.799002732221	534.721971475821	134.167625100662	332.736642911999	261.70496803836	178.285991101292	172.926406214764	171.31046108981
XM_027350750.1	42.2628380788884	102.288411665472	60.4452493679475	137.485489333382	54.3835551968456	121.835385905883	142.611741365738	64.341339789613	121.76001534111	87.9579335713908	81.2405935237144	94.1042158707632
XM_027350751.1	55.266788257008	53.8360061397222	64.0008522719445	134.650736975993	68.885836582671	57.5333766777782	120.094097992201	86.4012277174803	122.550664791377	84.2710740803744	91.6858126910492	92.938838584438
XM_027350752.1	84.5256761577769	56.5278064467083	85.3344696959259	127.56385608252	56.1963403700737	76.147116191177	142.142623795456	68.0179877775909	124.131963691911	85.0611153998779	79.3836656717438	83.9071646154174
XM_027350753.1	91.0276512468366	113.055612893417	42.667234847963	103.46846104471	67.0730514094429	76.147116191177	130.414684538405	85.4820657204858	126.503912042712	107.445619452477	95.1675524134941	108.96277627141
XM_027350754.1	55.266788257008	43.0688049117778	42.667234847963	121.894351367741	97.890399354322	137.064809144119	135.105860241226	70.7754737685743	124.922613142178	102.705371535456	92.8463925985308	93.8128715491819
XM_027350755.1	10334.8894040605	10226.1493662402	10009.0221747513	4137.32106560972	6246.85770694433	3247.2514660193	4531.20661135416	7996.7093738519	5404.87964202485	1677.78441551895	1736.45965757402	1767.58599903381
XM_027350756.1	292.588879007689	212.652224251903	209.780571335818	707.270713168636	625.410884763724	736.088789848044	853.324860343019	1810.74913407911	1290.33990283566	823.74974913566	828.886169923384	796.826719524884
XM_027350757.1	354.357642353757	629.88127183475	540.451641407531	521.594433759636	364.369819818865	341.815943791506	529.164619278134	493.589992386031	743.210483250931	695.763055376091	708.882207489783	666.013119134875
XM_027350760.1	315.345791819398	328.399637452306	401.783128151651	477.655772220101	358.931464299181	319.817888002943	177.795559136891	79.0479317415245	117.016118639508	132.200247463587	121.860890285572	140.13661868061
XM_027350761.1	237.322090750681	446.838850959694	394.671922343657	450.725624824903	280.981701850369	321.510046140525	153.401445482225	76.2904457505411	139.154303246983	128.776735079072	111.415671118237	115.66369566778
XM_027350762.1	305.592829185809	427.996248810792	344.893481687701	575.454728550033	351.680323606268	341.815943791506	166.06761987984	102.026981666386	155.757941702589	139.310619339119	127.199557859987	120.0338604915
XM_027350767.1	1277.63810500024	1590.85398142879	1699.57818811052	2111.89050625505	2425.50656177931	1660.00713296766	2859.27159086899	4771.3699263983	4837.98398618345	2602.39610644456	2552.11521655211	2655.31214689206
XM_027350769.1	182.055302493673	166.891619033139	138.66851325588	187.093655587695	101.515969700778	187.82955327157	427.835224097215	852.063171213875	757.442173355736	96.1216938729271	104.220075691851	102.844545518203
XM_027350771.1	208.063202849912	139.973615963278	138.66851325588	145.98974640555	72.5114069291274	131.988334731373	394.996994177472	827.245797295024	793.021398617748	91.9081401689084	67.5457506154311	94.6869045139258
XM_027350773.1	78.0237010687171	69.9868079816389	28.4448232319753	467.734138969238	201.219154228329	573.6416086402	142.611741365738	324.464184939048	126.503912042712	247.809627217601	243.489664589647	228.99663676291
XM_027350774.1	84.5256761577769	48.45240552575	28.4448232319753	350.091916137582	76.1369772755838	358.737525167323	151.524975201097	43.2006138587401	96.4592329325676	346.038097942537	347.245508318505	339.416134642226
XM_027350775.1	55.266788257008	26.9180030698611	71.1120580799383	379.856815890169	106.954325220463	456.882697147062	141.673506225174	67.0988257805964	85.3901406288303	390.280411834734	349.798784114965	335.045969818507
XM_027350776.1	0	10.7672012279444	32.0004261359722	25.5127712165039	43.5068441574765	37.2274790267976	1465.99240713135	2119.58756506925	2074.66415750047	692.076195885075	685.67060934015	615.027862858146
