ID	hemocyte_1_normalized	hemocyte_2_normalized	hemocyte_3_normalized	hemocyte_4_normalized	hemocyte_5_normalized	muscle_1_normalized	muscle_2_normalized	muscle_3_normalized	muscle_4_normalized	muscle_5_normalized
XM_027350592.1	0.683860789021922	0.665182092300823	0.757397685957066	0.498431616978131	0.964953205012074	2.06140894142906	0.117528161375255	0.185218126279825	0.323149283198073	0.851931981818708
XM_027350593.1	0.94558528852414	0.716918477257554	0.579736500362199	0.697804263769383	1.16151774677379	2.00531618111806	0.23505632275051	0	1.1848807050596	0.511159189091225
XM_027350594.1	0.692303514812317	0.509972937430631	0.579736500362199	0.797490587165009	1.09897448348597	2.1034785116623	0.23505632275051	0.277827189419738	0	0.397568258182064
XM_027350595.1	0.582548079537193	0.643009355890796	0.589087089077718	0.697804263769383	0.893475189825994	1.82301471010733	0.23505632275051	0.37043625255965	0.538582138663455	1.02231837818245
XM_027350597.1	9.65847830421085	8.60302172709065	8.67734632800194	16.0993412283936	7.92512493375657	13.6024943754162	7.99191497351736	7.31611598805309	9.15589635727873	6.07711480364012
XM_027350603.1	13.2044231361764	12.7271506993558	12.819657128977	18.1055284867306	20.8090371710474	36.4322478219911	31.9676598940694	26.3009739317352	31.3454804702131	24.5356410763788
XM_027350604.1	1.55346154543252	1.20471867827816	1.48674360576757	0.996863233956261	8.8096653716843	0.448742082487958	1.88045058200408	2.31522657849781	2.04661212692113	2.55579594545612
XM_027350605.1	1.62100335175567	1.33775509673832	1.62700243650036	1.18377509032306	8.92581714636168	0.588973983265445	2.23303506612985	3.14870814675703	1.61574641599036	3.06695513454735
XM_027350606.1	0.548777176375617	0.783436686487636	0.467529435775967	0.64796110207157	3.1897064276788	0.378626132099215	1.17528161375255	1.66696313651843	0.646298566396145	2.95336420363819
XM_027350607.1	0.861158030620199	0.709527565120878	0.766748274672585	0.510892407402584	3.39520572133878	0.560927603109948	1.64539425925357	3.05609908361712	0.646298566396145	2.49900048000154
XM_027350608.1	3.71479934777341	3.54024691346772	3.26335546171625	3.68839396563817	2.24262272646325	6.00192535327644	8.81461210314414	10.55743319795	8.72503064634796	1.02231837818245
XM_027350614.1	40.4659847133589	38.9722796966916	36.2522324500685	70.5779169641033	59.2642093411582	0.32253337178822	0	1.29652688395878	1.72346284372305	2.44220501454696
XM_027350615.1	39.1404767642671	39.7409345589059	36.0745712644736	68.1979059930327	59.9343157335277	0.406672512254712	1.29280977512781	1.85218126279825	1.40031356052498	3.06695513454735
XM_027350616.1	33.0701569209737	33.946459443752	31.9135592860675	58.5532542045059	45.1741055976023	0.294486991632723	1.52786609787832	0.926090631399126	1.93889569918844	2.83977327272903
XM_027350617.1	3.1575794456074	3.28156498868406	3.53452253446631	4.32389427728528	3.00207663781534	5.16053394861152	5.87640806876276	4.16740784129607	6.78613494715953	4.77081909818476
XM_027350619.1	88.2855835901511	90.7234464776956	90.2612328709081	226.474865964438	79.4656833831239	72.0932201897061	322.027162168199	324.224330052834	251.517858755833	74.4588552109551
XM_027350620.1	1.32550794909187	1.23428232682486	1.23427771044855	1.49529485093439	0.339520572133878	2.35589593306178	2.35056322750511	1.75957219965834	3.01605997651535	13.8580935709176
XM_027350621.1	2.18666597971207	2.31335549877953	1.99167539640562	1.39560852753877	1.64399434927983	0.476788462643456	0	0	0	0.681545585454966
XM_027350627.1	73.7725379564637	76.1190040956242	70.5034389150158	43.189099611155	113.292654069936	76.8891511962961	43.4854197088444	63.9002535665397	68.0767823270607	66.4506945818592
XM_027350635.1	3.35176213878646	4.0650016751717	4.24516727684578	4.68525719959443	1.34914753663725	11.5551086240649	22.8004633067995	17.5031129334435	18.4195091422901	5.50916014909431
XM_027350640.1	551.521062257495	531.014864283747	534.722766285689	886.635081861548	306.944466712822	2.1595712719733	4.93618277776072	5.55654378839476	4.09322425384225	11.4726840218253
XM_027350641.1	6.09564802066454	5.83142967583722	4.7407484787683	2.86598179762425	9.20279445520774	3.09912500718246	1.17528161375255	1.94479032593816	1.07716427732691	12.1542296072802
XM_027350644.1	0.118198161065517	0.0369545606833791	0.102856475870713	0.0498431616978131	0.142956030372159	85.0085782513126	299.696811506901	385.068484535757	334.567224537738	434.882878985723
XM_027350645.1	0.084427257903941	0.118254594186813	0.0187011774310387	0.0996863233956261	0.160825534168679	79.0346992781917	283.36039707574	382.104994515279	329.504552434302	409.55210139298
XM_027350646.1	2.08535327022734	1.69251887929876	1.70180714622452	5.55751252930616	3.27011919476314	0.841391404664922	0.23505632275051	1.57435407337851	0.646298566396145	8.40572888727792
XM_027350647.1	7.02434785760789	7.40569396094917	7.37761449654475	12.7473886042157	6.45982562244194	10.7838331697887	20.0973155951686	36.024925561426	25.2056440894497	20.8439358218311
XM_027350648.1	7.33672871185248	7.9452305469265	7.0129415366395	14.790958233826	7.24608378948881	11.2325752522767	23.7406885978016	34.7283986774672	21.9741512574689	24.0812773527421
XM_027350649.1	5.95212168222784	6.40052991036126	7.49917214984651	12.7473886042157	7.19247527809925	9.88634900481283	17.9818086904141	30.9314270887308	23.697614101192	20.3327766327398
XM_027350660.1	0.194182693179064	0.273463749057005	0.215063540456945	1.28346141371869	0.339520572133878	17.9356601094406	269.25701771071	349.78443147945	267.567606488004	90.0208127455101
XM_027350661.1	3.02249583296109	2.62377380851991	2.06648010612977	0.697804263769383	5.13748234149947	1.10783201614215	0	0.37043625255965	0.215432855465382	0.681545585454966
XM_027350662.1	2.76921405924927	2.57203742356318	2.49660718704366	0.859794539287275	5.5306114250229	1.50048133831911	0.23505632275051	0.37043625255965	0	0.567954654545805
XM_027350663.1	2.02625418969459	2.44639191723969	2.23479070300912	0.747647425467196	4.61926673140039	1.34622624746387	0	0.277827189419738	0	0.624750120000386
XM_027350664.1	3.36020486457685	2.97853759108035	2.37504953374191	1.18377509032306	7.49625684264009	0.0280463801554974	0.23505632275051	0.555654378839476	0.430865710930764	1.13590930909161
XM_027350671.1	8.83109117675223	8.19652155957348	7.65813215801033	49.2575045478638	30.798089793302	35.1841839050715	310.156817869299	230.226130965823	125.381921880852	40.3247804727522
XM_027350674.1	1.30862249751109	1.21210959041483	1.08466829100024	1.29592220414314	1.91203690622763	3.2253337178822	0.352584484125766	0.740872505119301	0.646298566396145	0.454363723636644
XM_027350677.1	290.564850802203	285.50354492765	269.175397353655	252.243780562207	439.598728146287	47.9452868758228	230.472724456876	238.375728522135	202.830033420657	243.595751334696
XM_027350678.1	14.0993520699582	13.9540421140439	16.1391161229864	12.2738785680865	3.5917702631005	3.14119457741571	28.089230568686	30.9314270887308	18.0963598590921	6.53147852727676
XM_027350679.1	0.422136289519705	0.391718343243818	0.504931790638044	0.53581398825149	0.661171640471236	0.406672512254712	0.117528161375255	0.37043625255965	0.215432855465382	0.113590930909161
XM_027350680.1	1.83207149651552	1.79599164921222	1.81401421081075	3.01551128271769	4.44057169343519	2.21566403228429	1.76292242062883	1.38913594709869	1.72346284372305	1.30629570545535
XM_027350683.1	0.84427257903941	0.569100234524038	0.98181181512953	1.00932402438071	1.02749646829989	0.532881222954451	0.470112645501021	0.926090631399126	0.215432855465382	0.113590930909161
XM_027350684.1	0.354594483196552	0.502582025293955	0.551684734215641	0.598117940373757	0.357390075930398	0.420695702332461	0.23505632275051	0.0926090631399126	0	0
XM_027350685.1	0.650089885860346	0.54692749811401	0.542334145500121	0.411206084006958	0.491411354404297	0.659089933654189	0	0.648263441979388	0.107716427732691	0.454363723636644
XM_027350687.1	0.869600756410593	0.598663883070741	0.888305927974337	0.672882682920476	1.34021278473899	1.02369287567565	1.52786609787832	1.4817450102386	0.646298566396145	0
XM_027350688.1	8.71289301568672	10.1107678029725	10.2669464096402	4.74756115171669	11.1684398728249	2.80463801554974	1.64539425925357	2.77827189419738	1.93889569918844	8.40572888727792
XM_027350689.1	10.1059427711017	10.236413309296	10.6690217244076	5.66965964312624	12.1601973335318	3.85637727138089	3.17326035713189	4.07479877815615	4.30865710930764	12.1542296072802
XM_027350690.1	0	0	0	0	0	52.4046613205469	84.8553325129343	41.7666874761006	101.899740635126	42.3126217636625
XM_027350694.1	4.62661373313597	5.40275677191002	4.58178847060447	0.822412168013915	5.01239581492383	3.67407580037016	0.705168968251532	0.740872505119301	0.861731421861527	5.16838735636683
XM_027350697.1	9.94553098108426	8.11522152607004	9.35058871551933	6.25531679307554	9.60485829062944	8.6102387077377	6.34652071426378	4.81567128327545	5.06267210343647	6.75866038909508
XM_027350699.1	49.5841285669846	52.5567762039017	50.1378566926147	28.6224356049691	55.3865270173134	17.3466861261751	46.7762082273516	176.883310597233	56.9819902705935	50.3207823927583
XM_027350702.1	0.0759845321135469	0.0443454728200549	0	0	0.0268042556947798	5.86169345249896	25.6211391798056	26.8566283105746	23.5898976734593	23.0021635091051
XM_027350703.1	159.212922955252	160.390184278002	161.540770649312	523.116442808972	203.346018452498	317.653301641164	1200.19758396411	1171.87508497245	1067.03893312004	377.80343620387
XM_027350704.1	148.03475400877	148.01040644907	144.616205074222	272.679476858311	140.704472893798	279.11757530751	612.791833410581	626.778139330928	604.935458146792	305.162035887461
XM_027350705.1	129.232803673563	131.299554108046	129.982533734434	201.179461402798	120.896127935355	264.47736486634	584.232490196394	545.652600020365	543.429377911426	280.569599345628
XM_027350716.1	0.47279264426207	0.413891079653846	0.467529435775967	0.473510036129224	0.482476602506037	2.00531618111806	2.35056322750511	0.926090631399126	1.1848807050596	1.47668210181909
XM_027350717.1	0.810501675877834	1.07907317195467	0.607788266508757	0.423666874431411	3.90448657953959	30.5705543694922	0	0.0926090631399126	0	0
XM_027350718.1	1.66321698070764	1.30819144819162	1.17817417815544	0.598117940373757	3.00207663781534	47.8331013552008	0	0.0926090631399126	0	0
XM_027350719.1	0.911814385362563	0.968209489904532	0.813501218250182	1.40806931796322	2.01925392900675	1.65473642917435	0	0	0.430865710930764	4.60043270182102
XM_027350736.1	0.126640886855912	0.243900100510302	0.308569427612138	0.485970826553677	0.0804127670843395	12.4806391691963	133.982103967791	184.014208459006	152.203312386292	55.6595561454889
XM_027350741.1	15.6865845185522	14.9518152524952	14.7832807592361	42.6159032516302	17.1279193889643	11.6252245744537	5.523823584637	7.68655224061274	10.2330606346056	12.4950024000077
XM_027350742.1	0.903371659572169	0.753873037940933	0.897656516689856	0.560735569100397	1.57251633409375	2.42601188345052	0	0.37043625255965	0.215432855465382	0.681545585454966
XM_027350743.1	6.13786164961651	5.52101136609683	6.90073447205327	11.0651818969145	11.9189590322788	1.85106109026283	11.6352879761503	10.6500422610899	7.75558279675375	8.34893342182334
XM_027350744.1	15.7710117764562	15.6243882569327	14.5588666300636	8.9842298960308	13.5808228853551	18.6508428034058	6.22899255288853	7.96437943003248	12.0642399060614	22.6613907163776
XM_027350745.1	2.47371865658547	2.00293718903915	2.07583069484529	1.93142251579026	2.68936032137624	3.95453960192513	0.940225291002042	1.75957219965834	3.23149283198073	1.36309117090993
XM_027350746.1	7.49714050186996	8.03392149256661	6.59216504444113	12.5230943765755	7.53199585023313	7.24998927019608	5.64135174601225	4.07479877815615	5.49353781436724	4.0892735127298
XM_027350749.1	5.71572536009681	5.50622954182348	5.49814616472537	4.44850218152981	3.21651068337358	3.95453960192513	14.2209075264059	21.5779117115996	18.4195091422901	17.9473670836474
XM_027350750.1	2.81987041399163	2.58681924783654	3.02024015511275	3.12765839653777	2.79657734415536	1.40231900777487	1.99797874337934	3.51914439931668	1.40031356052498	4.0892735127298
XM_027350751.1	2.70167225292611	2.91941029398695	2.98283780025067	2.99058970186878	2.42131776442844	1.44438857800812	2.11550690475459	1.85218126279825	1.83117927145575	1.93104582545574
XM_027350752.1	2.7270004302973	2.52769195074313	2.69296955006957	3.2522663007823	2.30516598975106	1.47243495816361	2.82067587300613	1.94479032593816	2.80062712104996	2.55579594545612
XM_027350753.1	3.44463212248079	3.03027397603708	3.49712017960423	3.33949183375347	2.70722982517276	1.22001753676414	1.41033793650306	3.88958065187633	3.01605997651535	2.55579594545612
XM_027350754.1	3.2926630582537	2.95636485467033	3.01088956639723	3.2273447199334	2.84125110364666	1.57059728870785	1.41033793650306	1.4817450102386	1.83117927145575	4.60043270182102
XM_027350755.1	53.7886060106008	55.2914136944718	56.7300217370558	60.8709612234542	53.1349695389519	126.643429592148	330.841774271344	351.821830868528	342.430523762224	108.99049820734
XM_027350756.1	26.4088462723528	26.3929472400693	25.5738601369454	21.6568537576998	22.3815535051412	6.32445872506466	6.93416152114006	7.31611598805309	9.69447849594218	24.7060274727425
XM_027350757.1	22.3056815382212	22.5718456654079	21.3754458036772	35.986762745821	19.2990641002415	16.2248309199552	17.8642805290388	21.6705207747395	11.7410906228633	11.4726840218253
XM_027350760.1	4.23824834677784	3.8802288717548	4.4976331721648	4.33635506770974	6.91549796925319	11.8495956156977	13.2806822354038	11.2983057030693	10.448493490071	10.7343429709157
XM_027350761.1	4.12849291150272	3.54763782560439	3.71218372006118	4.46096297195427	5.9773490199359	12.6909870203626	13.0456259126533	15.3731044812255	7.86329922448644	10.7911384363703
XM_027350762.1	4.46620194311848	4.05021985089835	3.85244255079397	5.74442438567295	7.35330081226793	12.5227087394296	11.4002316533998	14.7248410392461	10.1253442068729	11.4726840218253
XM_027350767.1	83.4310162606745	81.2630789427506	85.2212655532432	55.6125076643349	35.7211380892432	27.7939627340979	56.178461137372	54.7319563156883	42.3325560989475	55.7163516109435
XM_027350768.1	2.5834740918606	2.7198556662967	3.384913115018	3.61362922309145	2.34983974924236	1.94922342080707	9.63730923277093	12.687441650168	8.72503064634796	6.87225132000424
XM_027350769.1	3.08159491349385	3.31851954936744	3.30075781657833	3.91268819327832	5.31617737946467	4.24902659355786	4.58359829363495	5.74176191467458	6.03211995303069	6.30429666545844
XM_027350771.1	2.94651130084754	2.15075543177266	3.03894133254378	3.57624685181809	5.4412639060403	3.85637727138089	4.58359829363495	4.81567128327545	6.89385137489222	4.43004630545728
XM_027350772.1	2.1444523507601	2.32074641091621	1.45869183962102	0.847333748862822	2.16220995937891	0.378626132099215	0.23505632275051	0.463045315699563	0.215432855465382	4.25965990909354
XM_027350773.1	7.94460496876085	7.75306683137293	7.3495627303982	4.84724747511232	10.105204396932	8.68035465812644	0.940225291002042	2.40783564163773	2.58519426558458	19.2536627891028
XM_027350774.1	11.0937416885779	11.056804556467	10.89343585358	3.55132527096918	12.7409562069187	4.54351358519058	0.940225291002042	1.66696313651843	2.80062712104996	12.0406386763711
XM_027350775.1	12.5121196213641	11.1381045899705	10.7531770228472	4.12452163049403	13.4557363587795	5.46904413032199	2.35056322750511	0.926090631399126	1.83117927145575	15.3347756727367
XM_027350776.1	22.1874833771557	21.8327544517404	19.7390927784613	13.3704281254384	23.6234840189993	12.3684536485744	1.0577534523773	0.37043625255965	0	1.24950024000077
XM_027350777.1	22.558963311933	22.2023000585741	21.5250552231255	13.0713691552515	22.4530315203272	10.6155548888558	1.17528161375255	0.37043625255965	1.29259713279229	2.15822768727406
XM_027350778.1	26.8140971102917	27.3537658178372	26.4902178310663	17.4201850133857	29.1630301959204	10.4192302277673	2.11550690475459	0.740872505119301	0.646298566396145	2.27181861818322
XM_027350779.1	65.1103012955193	65.5795633887245	67.1465775661443	64.8584141592792	71.6745797278412	24.9472551483149	9.04966842589465	16.0213679232049	18.7426584254882	41.29030338548
XM_027350780.1	8.48493941934607	6.93267558420191	7.42436744012235	13.4576536584095	7.23714903759055	119.687927313585	270.432299324462	298.849446752498	183.33336000104	175.95235197829
XM_027350784.1	0.894928933781775	1.00516405058791	1.14077182329336	0.174451065942346	0.804127670843395	24.4143739253605	3.64337300263291	3.05609908361712	3.77007497064418	11.5862749527344
