ID	logFC
XM_027367149.1	13.8433285870506
XM_027368030.1	15.5843583994068
XM_027356802.1	7.50505948916804
XM_027358642.1	17.3255204071059
XM_027367225.1	17.2771184614364
XM_027367241.1	17.6271038881783
XM_027358624.1	13.8508288814328
XM_027365225.1	17.5703492579799
XM_027370793.1	15.5259077986347
XM_027368559.1	19.5081455889594
XM_027355456.1	9.01987726733975
XM_027356797.1	6.8650463430642
XM_027356798.1	6.86109759575798
XM_027367223.1	17.4848841371137
XM_027367236.1	18.4359440078169
XM_027367239.1	15.8046615449656
XM_027382986.1	10.490479804209
XM_027356801.1	6.88463512016257
XM_027353008.1	8.06345485564771
XM_027368031.1	15.0854422337914
XM_027381155.1	11.9664457331136
XR_003476908.1	15.3485547641283
XM_027373336.1	10.3774124970655
XM_027357870.1	8.4689464668073
XM_027363209.1	11.4179744079555
XM_027367243.1	17.8588356733436
XM_027373337.1	10.215645970904
XM_027363214.1	12.3161727528489
XM_027370783.1	15.1018389380203
XM_027370790.1	18.5157755907918
XM_027357161.1	8.10601239348395
XM_027368450.1	13.1755546068584
XM_027354936.1	7.1094795575367
XM_027367246.1	16.3420381515778
XM_027363007.1	5.90624552228707
XM_027356799.1	7.84936456054367
XM_027362845.1	16.4075618784946
XM_027363210.1	12.0404382058286
XM_027363559.1	18.105272248313
XM_027363562.1	17.7960474595447
XM_027370370.1	11.8506623309874
XM_027381865.1	6.18655026872858
XM_027363561.1	17.7945324023137
XM_027365734.1	16.5523918807584
XM_027350690.1	13.6707453558086
XM_027365636.1	16.5462809565458
XM_027352301.1	14.5047874066604
XM_027363208.1	11.4850148400454
XM_027354939.1	7.07176041392313
XM_027360043.1	13.4726764436588
XM_027356800.1	6.53350136174205
XM_027354938.1	7.09983229626529
XM_027367224.1	16.535409897642
XM_027363560.1	16.6881167526338
XM_027354940.1	7.08990113100691
XM_027363224.1	10.3099101366012
XM_027371495.1	14.5428982848413
XM_027381851.1	7.33239822227583
XM_027363225.1	10.434667209767
XM_027361148.1	12.9708829655886
XM_027354432.1	15.8079050550205
XM_027363223.1	10.8533218974045
XM_027363229.1	10.0096625969294
XM_027363563.1	17.3269982928228
XM_027381853.1	6.44212253248934
XM_027371770.1	12.6457585596547
XM_027373341.1	7.96539151719647
XM_027363217.1	11.3495080282981
XR_003475816.1	17.796409756948
XR_003476216.1	5.71568685634198
XM_027381854.1	6.4866226252681
XM_027354937.1	6.79400551440195
XR_003476755.1	13.3544120344634
XM_027370962.1	16.6783284668119
XM_027357709.1	16.889942444587
XM_027364463.1	-8.71572817403319
XM_027375879.1	11.3229366948082
XR_003475626.1	14.8168274420783
XM_027367222.1	16.7148147597905
XM_027362399.1	8.29955601247447
XM_027363227.1	11.0667103206336
XM_027365815.1	16.0758577608787
XM_027365705.1	16.1885448781894
XM_027367242.1	15.7072200177714
XM_027373331.1	8.44229971251558
XM_027363219.1	11.3813205641024
XM_027383691.1	9.92249827094248
XM_027365884.1	18.023436000952
XM_027373333.1	8.37232330237507
XR_003476140.1	18.0627999816112
XM_027357706.1	16.5321496819592
XM_027365728.1	16.1097314984293
XM_027362996.1	5.86083148755366
XM_027365763.1	17.8777193597111
XM_027354682.1	11.54081535928
XM_027356611.1	15.5440025623475
XM_027363564.1	16.998962253474
XM_027363212.1	13.9264615031351
XM_027363215.1	12.9333829135465
XM_027364372.1	5.15172936190216
XM_027373334.1	8.38058931064958
XM_027374011.1	17.9757460066793
