ID	log2FoldChange
XM_027359829.1	-11.7522198713401
XM_027376192.1	-15.0315501062141
XM_027363598.1	-14.0243671836471
XM_027373652.1	-5.09118671974165
XM_027366999.1	-14.2309856861344
XM_027365299.1	-12.4505529407871
XM_027353729.1	-9.67923015663353
XM_027371819.1	11.0688169945834
XM_027377147.1	8.65585312781428
XM_027377103.1	-5.74433433011618
XR_003477433.1	7.62453040315957
XM_027356202.1	-12.5845915464712
XM_027383510.1	-14.2241353674735
XM_027380335.1	3.91081627984868
XM_027363322.1	15.8614308773609
XM_027354328.1	-5.07359072927048
XM_027371933.1	12.0326891633005
XM_027383771.1	9.64659129228314
XM_027375348.1	13.1589051584365
XR_003477351.1	-9.58732656948425
XM_027363368.1	-6.51704171680336
XM_027377374.1	6.5692691802048
XM_027364170.1	-3.36312021151865
XM_027373953.1	-15.0712134196969
XM_027353225.1	-7.21375767447967
XM_027363509.1	-10.5411411707024
XR_003476907.1	-7.66410724454614
XM_027381616.1	-9.62822616054844
XM_027360613.1	6.85957817902912
XM_027371223.1	6.08453120413238
XM_027353111.1	-13.2712181988924
XM_027366472.1	10.5828798609716
XM_027357274.1	-3.31320125405077
XM_027369287.1	15.4215684206368
XM_027360708.1	-16.048144276762
XM_027357490.1	16.6396095775479
XM_027381345.1	-3.74006415160181
XM_027362346.1	11.1191658025249
XM_027360707.1	-14.8641878732907
XM_027380421.1	10.8072930080765
XM_027352008.1	9.52629135686887
XM_027364048.1	-13.5064731748855
XM_027352225.1	-8.3265276196981
XM_027356697.1	6.67111256213273
XM_027352178.1	3.78170346164581
XM_027353517.1	-13.2767194639971
XM_027373774.1	8.4931670952243
XM_027376410.1	7.89742421344495
XM_027354590.1	-4.03601589787977
XM_027369306.1	11.0627224609002
XM_027355570.1	12.9755811765924
XM_027373653.1	-4.63244614673062
XM_027377619.1	8.06979387747131
XM_027367145.1	9.83025222397132
XM_027357105.1	-3.70250322371454
XM_027356013.1	-5.90341881052999
XM_027376193.1	-15.2087368101991
XM_027380441.1	15.1010888036015
XM_027365373.1	14.9363250804268
XM_027367828.1	-15.5205002384953
XM_027383260.1	13.9052068359013
XM_027354465.1	-4.98155822378022
XM_027364020.1	9.70440468470894
XM_027364689.1	9.39634549397192
XM_027371394.1	-3.12471632302776
XM_027379807.1	8.74642705574407
XM_027356123.1	8.38658945014995
XM_027366165.1	-3.96157697996216
XM_027376440.1	7.30579811499076
XM_027376446.1	-3.05720622180113
XM_027372640.1	8.96791799031252
XM_027372007.1	6.82178034012911
XR_003477174.1	-4.5462182662487
XM_027374190.1	7.93904478257631
XM_027357868.1	-8.17013259915435
XM_027376447.1	-2.98455180653044
XM_027379193.1	-11.4285030136398
XM_027382688.1	9.76852337720256
XM_027367738.1	-10.482469064559
XM_027362092.1	-3.62718376435936
XM_027377051.1	14.5327191215963
XM_027373306.1	-13.4428706953578
XM_027360279.1	-11.0406812870929
XM_027365710.1	4.52861198877271
XM_027361798.1	9.41316889796821
XM_027350967.1	14.3022454466201
XM_027371652.1	7.34754870811912
XM_027350715.1	14.2657603082836
XM_027356011.1	-5.62802692959788
XM_027367621.1	14.909052052686
XM_027357577.1	9.21636558528847
XM_027364871.1	9.47609179278053
XM_027366500.1	13.0958550325647
XM_027373307.1	-13.3644307126779
XM_027356520.1	-14.3176641978429
XR_003476577.1	-16.3688470360591
XM_027373686.1	7.48084525977176
XM_027375343.1	12.1289594941352
XM_027352495.1	10.8561063098408
XM_027356012.1	-6.09451614780462
XM_027364872.1	10.1671701427421
XM_027374911.1	12.424310837007
XM_027360280.1	-11.2251373428742
XM_027376624.1	-3.82390308089741
XM_027360238.1	7.48148384287701
XM_027382197.1	13.3653685264616
XM_027379757.1	11.2226182993549
XM_027374061.1	11.1259927257952
XM_027362646.1	8.76931868115066
XM_027356882.1	11.4754867912743
XM_027378805.1	3.90698308870804
XM_027377310.1	5.79354236898642
XM_027358072.1	5.57419553720085
XM_027369863.1	9.70385748827256
XR_003476619.1	-13.588955670089
XM_027383772.1	9.68167216150529
XM_027369236.1	9.36334291792948
XM_027365030.1	12.124479323729
XM_027360532.1	-13.3003567366572
XM_027373955.1	-14.8314710053007
XM_027371148.1	7.60881838761342
XM_027369156.1	-11.1726106358565
XM_027356955.1	-3.12558319768735
XM_027356356.1	-12.9480407692445
XM_027375794.1	8.38337332723352
XM_027363774.1	4.99066873662664
XM_027370449.1	-11.1212120401426
XM_027360711.1	-15.795770124343
XM_027362430.1	8.44877498843317
XM_027366982.1	-13.2009843221989
XM_027366879.1	6.72157456488264
XM_027365623.1	-4.66350688790852
XM_027370723.1	16.7104844654225
XM_027368540.1	-3.93094666804806
XM_027363951.1	12.1690578016455
XM_027382388.1	4.81699054498718
XM_027369070.1	-9.32097666782401
XM_027360593.1	12.7188071977044
XM_027360538.1	4.51763574684767
XM_027371041.1	-11.9369487044584
XM_027364873.1	10.1951721726673
XM_027352559.1	17.4060128842663
XM_027357721.1	9.32370878925029
XM_027365833.1	12.3280417936492
XM_027367615.1	15.3882647990596
XM_027366233.1	14.6978968960654
XM_027354765.1	10.0928697926397
XM_027362429.1	8.71000823818722
XM_027367709.1	13.2506985254523
XM_027373037.1	7.40652436627362
XM_027376436.1	17.7560103839247
XM_027363247.1	7.64687397818077
XM_027373438.1	9.82300531208846
XM_027366679.1	6.34164297197713
XM_027366734.1	-13.2795775132554
XM_027364268.1	7.03201438418283
XM_027373950.1	-15.3785104395793
XM_027357866.1	5.29719428241435
XM_027359289.1	4.95145930067321
XM_027378554.1	-15.081001379816
XM_027378563.1	-9.45406468123614
XM_027361275.1	8.21507865613611
XM_027357863.1	4.15912544832219
