ID	muscle_1_normalized	muscle_2_normalized	muscle_3_normalized	muscle_4_normalized	muscle_5_normalized	muscle_6_normalized	hemocytes_1_normalized	hemocytes_2_normalized	hemocytes_3_normalized	hemocytes_4_normalized	hemocytes_5_normalized	hemocytes_6_normalized
XM_027350597.1	7.23158839097596	5.64853914160591	6.17737977351352	5.71114546957928	7.05661193784661	4.76836915586761	6.77547196952904	4.38920090883049	9.35185596312473	8.27472598211879	7.37417817292261	7.42104005083775
XM_027350603.1	24.7575555502824	20.3061407115959	24.7095190940541	12.6325999128442	10.8789434041802	19.251733414344	11.81057760963	7.94349947087258	14.0945829158523	11.3126498566729	10.909222348602	10.9636270578648
XM_027350604.1	1.61647269915933	1.78751238658415	1.45350112317965	1.13466466283032	2.05817848187193	2.0053888973275	1.96621539507901	1.33584375486145	1.00198456747765	1.33089998313799	1.0326383523938	1.27149285353793
XM_027350605.1	1.27616265723105	2.43101684575444	1.72603258377584	1.77764130510084	2.3522039792822	2.406466676793	2.09906778663841	1.21657199103454	1.06878353864283	1.38876519979616	1.14667203548023	1.39144500953208
XM_027350606.1	0.510465062892421	1.28700891834059	0.908438201987283	1.13466466283032	2.30319972971382	2.31733828135622	1.1823862848786	0.906465405084558	0.512125445599687	0.470154885347659	0.671531689286767	0.399840519980482
XM_027350608.1	6.89127834904768	8.15105648282372	6.81328651490462	2.26932932566064	3.18527622194465	0.802155558931001	1.7935072860518	3.9598225590536	2.36023031450291	3.18258691619953	3.03456301102228	2.79088682946377
XM_027350614.1	1.36124016771312	1.00100693648712	0	2.23150717023296	1.22510623920948	1.91626050189072	26.3711997245395	20.8487043169448	28.478628040087	34.6684979303281	33.4055339397087	31.0036339192866
XM_027350615.1	1.10600763626691	1.43000990926732	0.999282022186011	1.55070837253477	0.686059493957309	2.406466676793	24.0462828722501	19.2504626816642	28.9907534856867	33.5328930534115	34.0643952197636	30.851694521694
XM_027350616.1	1.53139518867726	0.71500495463366	1.18096966258347	2.68537303536509	1.37211898791462	2.22820988591945	21.8675036506761	18.3439972765796	27.4766434726093	28.3322567062581	29.0975948008879	27.2931138938677
XM_027350617.1	5.35988316037042	3.21752229585147	4.54219100993641	6.39194426727747	5.09644195511144	3.74339260834467	4.0918536600293	2.86252233184597	3.02822002615467	2.7051988787696	2.81283084946533	3.02279433105245
XM_027350619.1	198.655986975634	250.323234617244	248.912067344515	58.8134516900383	63.6565201893246	58.4236632088079	172.123558504349	142.148088128918	157.779169892147	75.6370713243149	77.7646366603308	77.1932107874319
XM_027350620.1	2.38217029349796	1.35850941380395	1.81687640397457	2.04239639309458	2.10718273144031	10.8736642432869	0.3719866963663	0.453232702542279	0.311728532104158	1.13560487691665	1.05797917085745	1.05557897274847
XM_027350627.1	53.7689866246684	49.3353418697225	33.6122134735295	53.215772686742	56.6489125010464	52.140111330515	48.4911229191784	29.2692908431251	49.3644396910655	63.2032828948899	65.2462723392869	60.2959504130568
XM_027350635.1	14.548254292434	13.5135936425762	17.6237011185533	3.78221554276773	5.73349719950037	4.32272717868373	23.7274371325076	17.4375318714951	26.8977190558445	2.87156137666185	3.48436253875209	3.63055192142278
XM_027350640.1	3.23294539831867	4.29002972780196	3.81544044834659	5.44639038158554	4.45938671072251	9.00196793911456	436.021549097927	499.009205499049	663.0020551381	472.505659774397	455.165446039494	457.305599512077
XM_027350641.1	0.850775104820702	1.50151040473069	0.908438201987283	7.41314246382476	6.32154819432092	9.53673831173523	4.03871270340554	5.15254019732275	3.38448120570228	5.22233580340015	4.99847644195527	4.05438287260209
XM_027350644.1	264.25074755731	297.299060136676	231.651741506757	207.378878209955	162.939129814861	341.228061929704	0.292275261430664	0.548650113603812	0.244929560938981	0.101264129151803	0.0316760230795645	0.0879649143957061
XM_027350645.1	260.252104564653	295.011044281848	219.024450499134	206.508968635118	155.049445634352	321.352429747303	0.345416218054421	0.596358819134578	0.0890652948869022	0.0723315208227167	0.101363273854606	0.0159936207992193
XM_027350646.1	0.510465062892421	1.21550842287722	0.181687640397457	4.04697063076148	2.98925922367113	6.59550126232156	0.890111023447932	0.548650113603812	0.155864266052079	1.7865885643211	1.45076185704405	1.45541949272896
XM_027350647.1	19.9081374528044	27.8136927352494	15.5342932539825	17.2469028750209	13.5251728808727	16.3550605626487	7.02789151349188	5.31952066668044	4.45326474434511	6.01798253245003	6.34787502514472	6.30948340529201
XM_027350648.1	17.3558121383423	26.8126857987622	18.3504516801431	16.7930370098887	16.5634363541122	18.8952198325969	6.85518340446467	5.00941408073045	5.16578710344033	6.28560915949408	6.81034496210636	5.99760779970724
XM_027350649.1	18.7170523060554	23.8811654847642	13.8991044904054	13.3890430213978	12.153053892958	15.9539827831832	6.35034431653898	3.9598225590536	4.74272695272754	5.09937221800153	5.48628719738057	6.41344194048694
XM_027350661.1	0.17015502096414	0.286001981853464	0	0.0756443108553547	0	0.534770372620667	2.37805780891313	0.858756699553792	1.64770795540769	2.58946844545326	2.24899763864908	1.76729509831373
XM_027350662.1	0	0.286001981853464	0.181687640397457	0.113466466283032	0	0.445641977183889	2.28506113482156	1.02573716891147	1.44731104191216	2.37247388298511	2.20465120633769	2.13514837669578
XM_027350665.1	0.25523253144621	1.00100693648712	2.99784606655803	5.71114546957928	28.8635029957754	0.623898768057445	0.239134304806907	0.930319757849942	0.489859121877962	0.325491843702225	0.316760230795645	0.287885174385947
XM_027350671.1	99.0302222011297	177.750231721928	239.736841504444	12.1030897368567	20.0917423230355	31.6405803800561	28.9219656424798	17.3898231659643	18.3029180992584	7.56587707805617	7.0257419190474	6.5493877172803
XM_027350674.1	0.510465062892421	0.572003963706928	0.272531460596185	0.113466466283032	0.245021247841896	0.356513581747111	1.63408441618053	1.86063951569988	1.11331618608628	1.12113857275211	1.03897355700971	0.927630006354719
XM_027350677.1	160.200952237738	184.042275322704	178.144731409706	175.305690407284	136.280818049663	191.13584401417	301.109945469364	325.34951736706	275.478957085188	248.936162063462	244.722619108099	230.204180973563
XM_027350678.1	14.2930217609878	23.8811654847642	21.7116730274961	7.26185384211405	11.0749604024537	5.12488273761473	32.8411111934819	21.8505871330909	38.7879359232459	12.0793639773937	11.9608663148435	13.8024947497263
XM_027350687.1	0.510465062892421	1.14400792741386	1.18096966258347	0.113466466283032	0.245021247841896	0	1.32852391559393	1.07344587444224	2.64969252288534	0.745014664473982	0.513151573888945	0.759696987962917
XM_027350688.1	1.53139518867726	2.14501486390098	1.2718134827822	6.31629995642212	5.39046745252172	6.59550126232156	10.6414765639074	17.5329492825566	10.3093078831589	7.46461294890436	8.66655991456884	8.78049781877139
XM_027350689.1	3.40310041928281	3.1460218003881	2.45278314536566	7.64007539639082	6.3705524438893	9.53673831173523	10.9868927819618	16.4117947025836	11.4448903929669	8.65808304247919	8.77425839303936	9.12436066595461
XM_027350694.1	0.680620083856561	0.572003963706928	0.54506292119237	2.72319519079277	0.784067993094068	4.05534199237339	3.0423197667101	4.05523997011513	2.33796399078118	3.96376734108488	4.63103457423233	3.91843709580873
XM_027350697.1	3.9986429926573	3.71802576409503	4.90556629073133	4.65212511760431	4.50839096029089	5.30313952848828	14.0690682661397	20.3477629088718	19.9060934072226	8.52065315291603	6.95605466827236	7.99681039960965
XM_027350699.1	45.0060030450151	136.565946335029	36.1558404390939	32.2244764243811	34.9890341918228	39.4838791784926	26.2914882896038	19.8945302063295	23.4241725552553	42.4803021791815	45.0496400237566	42.8788973627069
XM_027350703.1	842.777818835387	904.767269593433	927.697091869413	289.377311177159	430.84536220519	296.441043222723	543.074006216486	1206.50545416755	1947.63533593933	136.402781967479	137.480275369926	138.152896463656
XM_027350704.1	477.795298867306	483.915353296061	473.659678516169	253.937951541426	334.11097355721	239.443434340904	304.683674802312	668.780634130281	1099.06573890437	126.826088610551	126.868807638272	123.678669640363
XM_027350705.1	429.216040382044	421.280919270152	451.584630207878	252.614176101457	325.92726387929	220.147136728841	265.545360248914	563.201268790695	946.363290820779	110.717858923332	112.544910001693	111.163661364974
XM_027350736.1	120.214522311165	142.071484485708	103.56195502655	64.1841977607684	39.154395405135	43.6729137640211	0.770543871044479	1.28813504933069	0.512125445599687	0.108497281234075	0.209061752325126	0.263894743187118
XM_027350741.1	8.08236349579667	5.93454112345937	4.26965954934023	13.3133987105424	9.70284141453909	9.80412349804556	17.5763714033077	6.87005359643034	13.6715227651395	13.4391965688608	12.8161189379918	12.6429572417829
XM_027350743.1	6.12558075470905	8.22255697828708	8.9935381996741	5.21945744901947	4.26336971244899	6.55093706460317	16.8323980105751	5.67733595816118	14.1613818870174	5.2585015638115	4.73239784808693	5.90164607491192
XM_027350744.1	9.52868117399186	6.14904260984947	4.8147224705326	21.1804070394993	10.0458711615177	17.7811148896372	6.44334099063055	5.72504466369195	5.67791254904001	13.5115280896835	13.3926225580399	12.4510337921922
XM_027350745.1	2.5523253144621	1.35850941380395	0.726750561589826	2.79883950164812	1.51913173661976	1.06954074524133	2.6703330703438	1.31198940209607	2.73875781777224	2.1193135601056	1.71684045091239	1.77529190871334
XM_027350746.1	4.33895303458558	3.1460218003881	4.36050336953896	5.06816882730876	2.74423797582924	3.208622235724	8.46269734233332	12.0225937937531	8.92879581241194	6.42303904905724	6.88636741749732	5.6377513317248
XM_027350749.1	14.548254292434	16.6596154429643	10.9921022440461	14.3345969070897	19.1606615812363	14.0822864790109	3.79957839859864	8.63527570106869	7.37015315189115	4.89684395969792	4.71972743885511	4.70212451497047
XM_027350750.1	1.10600763626691	2.71701882760791	1.54434494337838	3.6687490764847	1.47012748705138	3.208622235724	4.03871270340554	1.66980469357682	3.42901385314573	2.41587279547874	2.21732161556951	2.58296975907392
XM_027350751.1	1.44631767819519	1.43000990926732	1.63518876357711	3.59310476562935	1.86216148359841	1.51518272242522	3.40102122392046	2.24230915994601	3.45128017686746	2.31460866632693	2.50240582328559	2.55098251747548
XM_027350752.1	2.21201527253382	1.50151040473069	2.18025168476948	3.40399398849096	1.51913173661976	2.0053888973275	4.0254274642496	1.76522210463835	3.49581282431091	2.33630812257375	2.16663997864221	2.30308139508758
XM_027350753.1	2.38217029349796	3.00302080946137	1.09012584238474	2.76101734622045	1.81315723403003	2.0053888973275	3.69329648535112	2.21845480718063	3.56261179547609	2.95112604956684	2.59743389252429	2.99080708945401
XM_027350754.1	1.44631767819519	1.14400792741386	1.09012584238474	3.25270536678025	2.64622947669248	3.6097000151895	3.82614887691051	1.8367851629345	3.51807914803264	2.82092931208595	2.53408184636516	2.57497294867431
XM_027350755.1	270.461405822501	271.630382265327	255.72535385942	110.40287169339	168.868644012635	85.5186954215883	128.322125007218	207.532869058833	152.212588961716	46.0824119161528	47.3936657316444	48.5166486944317
XM_027350756.1	7.65697594338631	5.64853914160591	5.35978539172497	18.873255558411	16.9064661010908	19.3854260074992	24.1658500246536	46.9930749478047	36.3386403138561	22.6252997133458	22.6230156834249	21.8712764429324
XM_027350757.1	9.27344864254565	16.7311159384276	13.8082606702067	13.9185531973853	9.84985416324423	9.00196793911456	14.9857497678995	12.8097874350107	20.930344298422	19.1099878013618	19.347714896998	18.2807085735077
XM_027350760.1	8.25251851676081	8.72306044653065	10.2653516824563	12.7460663791273	9.70284141453909	8.42263336877551	5.03510564010099	2.05147433782295	3.29541591081538	3.63104234530038	3.32598242335427	3.84646580221224
XM_027350761.1	6.21065826519112	11.8690822469187	10.0836640420588	12.0274454260014	7.59565868309878	8.4671975664939	4.34427320399215	1.9799112795268	3.9188729750237	3.53701136823085	3.04089821563819	3.17473372864503
XM_027350762.1	7.9972859853146	11.3685787786752	8.81185055927664	15.355795103637	9.50682441626557	9.00196793911456	4.70297466120251	2.64783315695753	4.38646577317993	3.82633745152171	3.47169212952027	3.29468588463918
XM_027350767.1	33.4354616194536	42.2567928188493	43.4233460549921	56.3550115872392	65.5676859224914	43.7174779617395	80.9735326554499	123.827945205104	136.247634853239	71.4780088770086	69.6555747519623	72.8829299820423
XM_027350769.1	4.76434058699593	4.43303071872869	3.5429089877504	4.99252451645341	2.74423797582924	4.94662594674117	12.1161381102166	22.1129850135101	21.3311381254131	2.64010051002916	2.84450687254489	2.82287407106221
XM_027350771.1	5.44496067085249	3.71802576409503	3.5429089877504	3.89568200905077	1.96016998273517	3.47600742203434	11.1861713693009	21.4689174888448	22.3331226928907	2.52437007671281	1.84354454323065	2.59896337987314
XM_027350773.1	2.04186025156968	1.85901288204751	0.726750561589826	12.4813112911335	5.43947170209009	15.1072630265338	4.03871270340554	8.42058652618024	3.56261179547609	6.80639610941764	6.64562964209263	6.28549297409318
XM_027350774.1	2.21201527253382	1.28700891834059	0.726750561589826	9.3420723906363	2.05817848187193	9.44760991629845	4.29113224736839	1.12115457997301	2.71649149405052	9.50436183610497	9.47746610540569	9.31628411554524
XM_027350775.1	1.44631767819519	0.71500495463366	1.81687640397457	10.1363376546175	2.89125072453437	12.032333383965	4.01214222509366	1.74136775187297	2.40476296194636	10.7195313859266	9.54715335618073	9.1963319595511
XM_027350776.1	0	0.286001981853464	0.817594381788554	0.680798797698192	1.1761019896411	0.980412349804556	41.5163723623103	55.0081374769735	58.4268334458078	19.0087236722099	18.7141944354067	16.881266753576
XM_027350777.1	1.02093012578484	0.286001981853464	0.908438201987283	0.832087419408902	1.32311473834624	1.69343951329878	43.1770272568027	56.0577289986503	62.0339778887274	19.3269823638299	19.0309546662023	18.4086575399014
XM_027350778.1	0.510465062892421	0.572003963706928	1.63518876357711	1.24813112911335	0.784067993094068	1.78256790873556	47.9995690704086	67.9849053813419	65.1289968860472	22.9724910132948	23.4465922834936	22.6549638620941
XM_027350779.1	14.8034868238802	12.3695857151623	6.99497415530208	27.6479956176321	25.9232480216726	32.3981717412687	26.690045464282	42.7947088610973	22.8675144622121	55.7820688584791	56.2122705569951	57.4250954795969
XM_027350780.1	144.801922840483	230.732098860282	209.031630277274	102.498041209006	99.9196648699253	138.059884531569	6.3902000340068	6.87005359643034	7.30335418072598	7.26931784268303	5.9424219297263	6.34946745729006
XM_027350784.1	2.97771286687246	2.35951635029108	2.81615842616058	4.31172571875522	4.26336971244899	9.09109633455134	0.332130978898482	0.38166964424613	0.20039691349553	0.766714120720797	0.861587827764154	0.975610868752377
XM_027350785.1	3.65833295072902	2.43101684575444	2.27109550496821	3.85785985362309	5.04743770554306	7.75417040299967	0.438412892145996	0.238543527653831	0.222663237217255	0.766714120720797	0.690537303134506	0.767693798362526
XM_027350786.1	2.63740282494418	3.07452130492474	1.09012584238474	3.36617183306328	4.11635696374386	7.48678521668934	0.518124327081632	0.166980469357682	0.311728532104158	0.817346185296699	0.798235781605025	0.599760779970724
XM_027350787.1	2.97771286687246	3.21752229585147	2.36193932516694	4.53865865132128	6.07652694647902	9.40304571858006	0.451698131301936	0.262397880419214	0.222663237217255	0.846278793625785	1.0833199893211	0.943623627153939
XM_027350788.1	2.12693776205175	1.85901288204751	1.99856404437202	3.1770610559249	5.43947170209009	5.30313952848828	0.584550522861329	0.429378349776896	0.311728532104158	0.585885318664005	0.709542916982244	0.527789486374237
XM_027350797.1	178.322461970419	203.776412070593	172.330726916988	81.1285233923679	74.7804848413467	89.2175238322146	59.4647304619842	138.903896152826	76.017229185971	40.62861524612	41.2041708218975	41.3834938179799
XM_027350813.1	513.102465717365	666.456118214034	545.244608832767	405.718261272695	452.260219266572	373.537105275536	3.70658172450706	2.07532869058833	4.40873209690166	3.51531191198403	3.61740183568626	3.79848493981458
XM_027350814.1	22.4604627672665	31.1742160220276	36.2466842592926	11.72486818258	26.4132905173564	8.24437657790195	19.9278587339089	29.4601256652481	19.8615607597792	19.5005780138044	19.5947878770186	18.2887053839073
XM_027350815.1	2.5523253144621	1.00100693648712	1.63518876357711	2.95012812335883	4.9494292064063	3.43144322431595	4.01214222509366	5.96358819134578	2.15983340100738	4.90407711178019	4.82109071270971	5.469818313333
XM_027350816.1	4.33895303458558	4.57603170965542	3.17953370695549	2.0045742376669	1.421123237483	1.73800371101717	2.98917881008634	1.71751339910758	3.07275267359812	3.00899126622501	2.6037690971402	3.0627783830505
XM_027350817.1	3816.15173267326	4750.92192155881	4638.30377170667	275.836979534051	363.905557294784	269.078625823632	22.3457722602899	28.1004275576213	16.7665417624593	19.6741736637789	19.63913430933	19.7361280662366
