ID	logFC
XM_027355517.1	10.5804996827432
XM_027358241.1	11.3051271345483
XM_027359025.1	9.59619303529245
XM_027360619.1	11.1476425362539
XM_027367830.1	10.4011121371235
XM_027372170.1	10.2292698468844
XM_027372172.1	10.3435517107306
XM_027372348.1	12.1023951022489
XM_027380316.1	8.83173859565174
XM_027380944.1	11.0610596350675
XR_003476652.1	9.8787009404479
XR_003476653.1	9.6230041993756
XR_003476656.1	9.68675826897729
XR_003476659.1	9.67372224568173
XR_003476660.1	10.1569099145748
XR_003476661.1	9.8755219439887
XR_003476663.1	9.57171089651427
XR_003476670.1	8.08184452868825
XR_003476673.1	7.9414899879583
XR_003476677.1	8.42778534079392
XR_003476679.1	7.87724118944228
XR_003476680.1	8.22867309826394
XR_003476921.1	9.77112549602691
XR_003476923.1	9.7782897221418
XR_003476926.1	9.862637778617
XR_003476928.1	9.84500401657459
XR_003476932.1	10.7196332978653
XR_003476939.1	9.81243512974723
XR_003476942.1	9.87997428126099
XR_003476944.1	9.84224762163376
XR_003476946.1	9.91915783604769
XR_003476963.1	9.91392070808898
XR_003476970.1	9.98610961898221
XR_003477366.1	10.6240580802712
XR_003477966.1	10.5290727716606
XM_027374657.1	9.39542212985185
XR_003476650.1	9.79163122061232
XM_027380075.1	10.8072452989057
XM_027354659.1	8.88884637176299
XM_027356386.1	11.918418060636
XM_027357325.1	10.2658793487591
XM_027363923.1	10.4858790047813
XM_027366244.1	7.27337577939574
XM_027383358.1	10.506587077629
XR_003476667.1	9.86075415483323
XM_027375641.1	9.14196145747822
XM_027383359.1	10.6210830201017
XR_003476666.1	9.77592168051378
XM_027375643.1	9.19782825869058
XM_027373751.1	10.0283385813108
XR_003476655.1	9.88104627924807
XR_003476669.1	7.70677906579684
XM_027365185.1	11.1076469257089
XM_027367288.1	11.2348548382287
XM_027378844.1	9.97231890556682
XM_027351335.1	10.2087440626094
XM_027356240.1	10.9676215473326
XM_027366243.1	7.30163735695107
XM_027378722.1	8.47002695778134
XM_027380540.1	11.6433751154493
XM_027382190.1	11.9450224711275
XM_027382723.1	11.1056009556462
XM_027363063.1	6.20303769273664
XM_027380183.1	7.70748399060073
XM_027371512.1	10.9174050601788
XM_027354652.1	8.12325623607102
XM_027368042.1	7.29965146085027
XM_027353906.1	12.7219744263235
XM_027366245.1	6.79827051903604
XM_027382463.1	10.8434966862908
XM_027383657.1	8.85547060733403
XR_003475422.1	7.42535090047966
XM_027366246.1	7.04252522947909
XM_027379219.1	8.21238777104205
XM_027372558.1	8.86189182656852
XM_027373268.1	8.35656113424074
XM_027360908.1	12.4255140581178
XM_027375202.1	7.1528896542511
XM_027378215.1	10.1613343167231
XM_027360660.1	6.53889216198196
XM_027351020.1	5.94034782181655
XM_027351384.1	8.04960190124257
XM_027362418.1	7.83950945517412
XR_003475976.1	7.83663940924564
XM_027363841.1	9.20443412269621
XR_003477060.1	9.21866267025132
XM_027357773.1	12.9323945343804
XM_027363840.1	8.72897486697321
XM_027373896.1	11.3198983972049
XR_003476675.1	8.1872476529302
XM_027355470.1	5.61682831577569
XM_027378492.1	10.6128730114529
XM_027363716.1	11.1491388095998
XM_027364360.1	7.85125840474973
XM_027355501.1	9.63991408472177
XM_027357059.1	6.2192709323383
XM_027362420.1	7.99045121953513
XM_027358829.1	6.3638946450269
XM_027365653.1	10.4004925769783
XM_027376794.1	10.6636189570248
XM_027358612.1	12.4191714969991
XM_027350635.1	11.458589900818
XM_027383578.1	11.2407987870835
XM_027368846.1	10.8941209805753
XR_003476853.1	6.79731254002079
XM_027355474.1	5.08001120520357
XM_027357423.1	7.16057209263371
XM_027360292.1	8.79103120742554
XM_027377718.1	9.88266593710993
XM_027381669.1	10.7398133162261
XM_027360537.1	7.55498009512301
XM_027364362.1	7.74456822429822
XM_027364364.1	7.40497389490537
XR_003477346.1	6.09199023439207
XM_027364093.1	9.8976056569758
XM_027353475.1	6.9424998128832
XM_027358748.1	4.91886936692045
XM_027367658.1	6.59161248832121
XM_027358657.1	5.94850429210574
XM_027358747.1	4.92049135862926
XM_027370413.1	7.17877283257533
XM_027374477.1	10.7568472914954
XM_027356320.1	6.64051891764735
XM_027351167.1	9.2332806412965
XM_027357424.1	7.23213195086762
XM_027361461.1	6.91345343641843
XM_027364363.1	7.89957972125297
XM_027368370.1	5.49030697827498
XM_027368371.1	5.32760142326308
XM_027359690.1	6.91297921493512
XM_027359800.1	6.62077279783827
XM_027377499.1	6.1214304443719
XM_027367659.1	6.19840585419286
XM_027369261.1	12.2112696101659
XM_027383755.1	6.64122964368502
XM_027351642.1	4.95212480758127
XM_027356994.1	4.97819831651526
XM_027367656.1	6.57930438157867
XM_027367657.1	6.2208221708343
XM_027365507.1	5.51530472911326
XM_027377737.1	8.95566588354746
XM_027380015.1	8.16667346378519
XM_027355403.1	6.40072783515982
XR_003475491.1	7.08451898652537
XM_027359438.1	5.6497887462315
XM_027368628.1	10.6650721456744
XM_027359897.1	5.71542609996946
XM_027367661.1	6.59773820293343
XM_027383754.1	6.62985443120255
XM_027367660.1	6.39656409738727
XR_003477368.1	7.86217754637219
XM_027374837.1	6.1510202179701
XM_027377802.1	9.0772029552062
XM_027369113.1	8.15969457885644
XM_027372608.1	4.42037730164457
XM_027374681.1	6.66593838193812
XM_027350641.1	6.15317074216751
XM_027361499.1	6.02070942428198
XR_003477177.1	6.12250044719115
XM_027356992.1	4.83696914173326
XM_027377733.1	5.36725429642851
XR_003476366.1	7.25279467783728
XM_027375204.1	6.93289635141795
XM_027368071.1	5.40588219984141
XM_027356993.1	5.05677614821526
XM_027358969.1	6.06667978335831
XM_027367809.1	10.9812278648953
XM_027356991.1	4.99123074616864
XM_027351589.1	5.82716652234667
XM_027374371.1	4.81116335102525
XM_027374372.1	4.73859644201163
XM_027377785.1	4.72155685144578
XM_027358728.1	7.02973365540549
XM_027367859.1	11.7026947130149
XM_027377002.1	5.81579967424421
XR_003476365.1	7.46879785502793
XM_027369971.1	12.0062522620757
XM_027374369.1	4.7895579284326
XR_003476318.1	5.44515782385668
XM_027380761.1	4.2949662004548
XM_027368458.1	8.16126781484985
XM_027369568.1	5.16122660229849
XM_027365246.1	7.70658132154255
XM_027376029.1	6.90217839158875
XM_027376220.1	5.9245837949375
XM_027355578.1	8.65588518768069
XM_027383203.1	6.92758014640482
XM_027374368.1	4.77026399238989
XR_003476378.1	8.91269332573965
XM_027362043.1	4.51306128786929
XM_027377685.1	7.23289577898759
XM_027366814.1	4.95928866019029
XM_027373787.1	5.79278118792663
XM_027383204.1	6.86693345008894
XM_027357060.1	5.78845893606391
XM_027358610.1	5.82873868585266
XM_027368852.1	5.44745352059184
XM_027357068.1	5.81884551899313
XM_027371659.1	7.07127560887098
XM_027360527.1	4.07630984326375
XM_027375659.1	10.2277111642563
XM_027374836.1	5.48368724121996
XM_027367126.1	5.17225748082996
XM_027382250.1	5.13249281583558
XM_027366812.1	5.31334381368637
XM_027374367.1	4.65927210305084
XM_027375657.1	9.42445733216799
XM_027374838.1	5.49801609661926
XM_027377001.1	5.770685226618
XM_027359664.1	6.49295530859067
XM_027375203.1	6.0304052439157
XM_027357118.1	6.74218939389485
