ID	logFC
XM_027357635.1	-17.4125004040856
XM_027376193.1	-15.0565954895831
XM_027361124.1	-13.2780081417225
XM_027353849.1	-14.1125792296114
XM_027367828.1	-15.3784576021604
XM_027352223.1	-14.98112808947
XM_027351217.1	14.471869112321
XM_027370165.1	-14.2546171796154
XM_027374557.1	-11.7861086774866
XM_027368866.1	-13.8621713335935
XM_027361316.1	-12.7925047370344
XM_027357832.1	12.8342497272413
XM_027360388.1	15.8167142599776
XM_027377792.1	14.8378245041601
XM_027366657.1	-17.1378542275291
XM_027360708.1	-15.9031304140349
XM_027352222.1	-12.6019056505904
XM_027380431.1	15.1670645383522
XM_027350706.1	16.5396847254647
XM_027376445.1	-13.7097446154216
XM_027355570.1	12.8432749672366
XM_027363322.1	15.726864834244
XM_027365299.1	-12.3900462720652
XM_027371450.1	15.2469542516515
XM_027375354.1	16.545701795175
XM_027357912.1	-12.4549730361579
XM_027354925.1	14.9483746045058
XM_027376192.1	-14.9671491092274
XM_027359829.1	-11.7275642526284
XM_027371448.1	15.1454325837814
XM_027350707.1	17.819811644201
XM_027378584.1	13.4266552389012
XM_027367725.1	-14.0333760280186
XM_027352295.1	11.2325015848624
XM_027363241.1	14.1069109686361
XM_027358238.1	19.0575929319
XM_027366999.1	-14.1668072118369
XM_027365833.1	12.1626990723645
XM_027371447.1	15.1330282343604
XM_027358803.1	14.471887037784
XM_027380586.1	11.7706262493857
XM_027380441.1	14.9306375623861
XM_027370506.1	-10.8656621456195
XM_027372262.1	-11.688988094067
XM_027367729.1	16.3386162918313
XM_027367305.1	-12.9129962354124
XM_027363285.1	-13.0557342581893
XM_027379504.1	15.7908378993187
XM_027379449.1	16.3400525065055
XM_027380855.1	12.5856984858501
XM_027357369.1	-15.3564748224616
XM_027360532.1	-13.1562128314163
XM_027356029.1	16.7364479002741
XM_027365027.1	16.1271294321927
XM_027378172.1	16.4048959541968
XM_027352224.1	-13.9869409775761
XM_027352360.1	-13.7393314689481
XM_027378554.1	-14.8725049177324
XM_027378319.1	13.8850790663827
XM_027351358.1	12.9684327643126
XM_027380032.1	-15.7437224326475
XM_027363949.1	15.4846415578963
XM_027352548.1	-11.1770665337629
XM_027364536.1	11.109993180801
XM_027376864.1	13.4853789408124
XM_027371041.1	-11.8094659010843
XM_027382187.1	13.2942926989029
XM_027363598.1	-13.9612503275839
XM_027358237.1	15.5607433532336
XM_027377147.1	8.61408875571052
XM_027379298.1	12.5637382433348
XM_027372482.1	16.4470081497113
XM_027360531.1	-12.8149620424987
XM_027355864.1	13.5939677224235
XM_027365653.1	15.5536185688003
XM_027369766.1	16.0090802820327
XM_027382420.1	9.96516979093639
XM_027365364.1	15.8532572903353
XM_027377649.1	-12.0956243462669
XM_027360739.1	14.0822191804561
XM_027366568.1	17.1868476823084
XM_027356425.1	-9.83581468893744
XM_027363970.1	12.8379533286297
XM_027371655.1	17.6305106540148
XM_027375505.1	-14.2805103719736
XM_027379019.1	-14.6551517419034
XM_027380369.1	11.3281051904055
XM_027352012.1	11.8891335283447
XM_027382540.1	-10.513299876531
XM_027372694.1	-14.7687475305372
XM_027372150.1	13.1700267359899
XM_027379186.1	-14.1172920058269
XM_027364078.1	17.1631569065242
XM_027359178.1	14.9439274397197
XM_027366238.1	-13.1928026811092
XM_027381942.1	14.3545014793729
XM_027372562.1	13.7069441311905
XM_027375348.1	13.0699180453646
XM_027367738.1	-10.4080080402088
XM_027382895.1	13.29200798349
XM_027378174.1	16.9231487136091
XM_027353363.1	12.2046410410784
XM_027358581.1	18.5985787128332
XM_027382185.1	13.2196751017192
XM_027360329.1	-10.9083198213996
XM_027375820.1	-9.5952380644179
XM_027370449.1	-11.0205069910253
XM_027377619.1	8.00155946590938
XM_027352296.1	10.3232828704671
XM_027363594.1	-12.4954098215855
XM_027357833.1	10.4180024458113
XM_027360302.1	10.5934713365504
XM_027378597.1	14.009881372731
XM_027370723.1	16.4668151190187
XM_027382197.1	13.2195008102956
XM_027355874.1	-14.033079561141
XM_027359449.1	-13.2540016034432
XR_003475682.1	-13.1234399727971
XM_027355865.1	13.3486942368117
XM_027365869.1	15.331219133083
XM_027358029.1	10.6922383105205
XM_027371550.1	13.2644591531389
XM_027364525.1	14.8146613470187
XM_027371888.1	17.4399999532635
XM_027363320.1	14.0089147546334
XM_027377192.1	15.6162296334235
XR_003475869.1	12.5898241010967
XM_027353790.1	13.2626041578552
XM_027376160.1	12.6353364479856
XM_027365097.1	-10.34934879537
XM_027380569.1	15.1981319409173
XM_027370464.1	-11.5335673717892
XM_027377734.1	12.6559050295582
XM_027365313.1	15.8413199475396
XM_027367709.1	13.0879040278977
XM_027377963.1	15.2585472618046
XM_027378529.1	-11.0393169355501
XM_027363486.1	12.5907354381815
XM_027362059.1	14.0190152255829
XM_027365368.1	16.9757348698842
XM_027365311.1	15.3778115676074
XM_027360141.1	15.1089907754855
XM_027360143.1	15.9959951182584
XM_027351567.1	12.288539956344
XM_027368181.1	15.4767240257108
XM_027363593.1	-14.1495359591031
XM_027370939.1	13.6755962500461
XM_027373306.1	-13.2898528609188
XM_027351847.1	14.3070005498025
XM_027377421.1	13.9007497906937
XM_027376410.1	7.85487752225194
XM_027354017.1	11.4105649908264
XM_027365310.1	15.992270614488
XM_027363969.1	9.88291160046613
XM_027367016.1	16.3529588390642
XR_003476711.1	14.8239748038445
XM_027376737.1	11.9552189085717
XM_027380690.1	-13.742861783179
XM_027355406.1	13.8342384882625
XM_027378762.1	15.2881175892431
XM_027367609.1	-10.4404884855035
XM_027359900.1	14.4333219812166
XM_027376806.1	14.4680318007451
XM_027375846.1	-12.2970787683883
XM_027351405.1	10.2228132654669
XM_027376654.1	10.3816465805723
XM_027370505.1	12.5370240204286
XR_003476577.1	-16.2126821251927
XM_027372413.1	-12.4545529805399
XM_027372128.1	16.8569065066464
XM_027365595.1	13.6663184493796
XM_027370208.1	-11.4687835063421
XM_027375340.1	13.735197932916
XM_027352856.1	12.5174597313261
XM_027367338.1	-12.2157743980125
XM_027380981.1	12.931166211157
XM_027376863.1	11.5899754170217
XM_027358583.1	16.6518765907977
XM_027371690.1	17.1215800845063
XM_027355867.1	-14.3535789245405
XM_027357490.1	16.5217472620132
XM_027376807.1	14.4631805897456
XM_027366957.1	10.3590521944107
