ID	muscle_1_normalized	muscle_2_normalized	muscle_3_normalized	muscle_4_normalized	muscle_5_normalized	muscle_6_normalized	gills_1_normalized	gills_2_normalized	gills_3_normalized	gills_4_normalized	gills_5_normalized	gills_6_normalized
XM_027350592.1	11.2690764027191	6.10819444727479	4.06171478023199	19.0612119478162	17.0483173686454	28.0847650966491	68.8829409925018	17.6546719779603	13.8246189434681	26.7379045689302	27.7381773310787	27.4777026192434
XM_027350593.1	41.3199468099699	1.5270486118187	8.12342956046398	9.53060597390808	14.9172776975647	16.8508590579895	82.6595291910021	19.5462439755989	19.5387947734349	31.8921994255914	31.7728213065083	35.6192441360562
XM_027350594.1	1.87817940045318	9.16229167091218	8.12342956046398	15.8843432898468	10.6551983554034	13.1062237117696	45.9219606616678	14.7122266483002	18.617153510537	31.2479125685088	37.320456772724	24.7638554469724
XM_027350595.1	18.7817940045318	12.2163888945496	8.12342956046398	12.7074746318774	14.9172776975647	33.7017181159789	114.80490165417	16.8139733123431	18.9858100156962	26.7379045689302	34.2944737911518	26.4600099296418
XM_027350597.1	319.290498077041	241.273680667354	276.196605055775	239.853583676687	306.869712635617	200.337991022764	518.918155476847	307.695711615879	325.15503755037	327.297723397989	318.73687405894	279.187027847374
XM_027350603.1	1093.10041106375	867.36361151302	1104.7864202231	530.537065880883	473.09080697991	808.841234783494	445.443018418178	945.575824152895	708.557802915885	943.235958769008	985.966121495614	973.592673052203
XM_027350604.1	71.3708172172208	76.3524305909349	64.9874364837118	47.6530298695404	89.5036661853884	84.2542952899473	128.58148985267	243.802613028975	269.303577018759	303.781253114472	377.743542199599	309.039346742354
XM_027350605.1	56.3453820135954	103.839305603671	77.1725808244078	74.65641346228	102.289904211872	101.105154347937	128.58148985267	274.277939657597	290.13266956025	280.264782830955	397.916762076747	327.018584258649
XM_027350606.1	22.5381528054382	54.9737500254731	40.6171478023199	47.6530298695404	100.158864540792	97.3605190017169	174.503450514338	229.720910379888	280.547600426113	262.869037689723	380.265194684242	290.720878329525
XM_027350607.1	22.5381528054382	100.785208380034	56.8640069232478	41.2992925536017	55.4070314480976	82.3819776168374	160.726862315837	257.674141011658	332.896824158712	331.485587969026	499.287191959416	399.613996116897
XM_027350608.1	304.265062873415	348.167083494663	304.628608517399	95.3060597390808	138.517578620244	33.7017181159789	13.7765881985004	54.8555879315194	44.7917653768366	67.0058331365962	52.4503716805851	66.1500248241044
XM_027350614.1	60.1017408145017	42.7573611309235	2.03085739011599	93.7176254100961	53.2759917770169	80.5096599437275	523.510351543013	164.987113127367	181.194672285722	341.472034253807	381.273855678099	305.307806880482
XM_027350615.1	48.8326644117827	61.0819444727479	44.6788625825519	65.1258074883719	29.8345553951295	101.105154347937	514.32595941068	145.651043818172	189.120787146644	357.901349109415	362.613627291737	292.417032812195
XM_027350616.1	67.6144584163145	30.5409722363739	52.8022921430159	112.778837357912	59.6691107902589	93.615883655497	624.538664998683	148.803663814236	179.904374517665	329.230583969237	328.319153500586	290.381647432992
XM_027350617.1	236.650604457101	137.434375063683	203.085739011599	268.445401598411	221.62812579239	157.274684541235	160.726862315837	179.909514442071	220.456590085171	220.668248550809	227.453054114845	196.753919989644
XM_027350619.1	8771.09780011635	10692.3943799545	11129.0984978357	2470.01538157118	2768.2205327338	2454.60846944713	518.918155476847	1167.31009720942	1209.00900866943	1199.98427131645	1318.82424946856	1191.37890862695
XM_027350620.1	105.178046425378	58.0278472491105	81.2342956046398	85.7754537651727	91.634705856469	456.845512238826	950.584585696524	353.723963558418	982.838242754292	227.111117121636	246.113282501207	218.125466471278
XM_027350627.1	2374.01876217282	2107.3270843098	1502.83446868584	2234.92710088145	2463.48185976926	2190.61167753863	5933.11731748749	2666.48599267121	2915.33564279855	2497.90014490946	2643.19613440333	2838.34491129888
XM_027350629.1	1.87817940045318	1.5270486118187	2.03085739011599	3.17686865796936	1.06551983554034	0.93615883655497	50.5141567278346	15.3427506475131	41.4738568304043	39.301498282042	43.3724227358685	27.8169335157772
XM_027350634.1	108.934405226284	85.514722261847	44.6788625825519	34.945555237663	34.0966347372908	50.5525771739684	110.212705588003	176.967069112411	147.646930316239	47.3550839955752	30.2598298157222	41.386169377132
XM_027350635.1	642.337354954987	577.224375267468	787.972667365006	158.843432898468	249.331641516439	181.614814291664	1263473.8646648	2410.07289965798	1104.12623295165	359.512066252122	372.700237230311	434.215547563352
XM_027350640.1	142.741634434442	183.245833418244	170.592020769744	228.734543373794	193.924610068341	378.208169968208	528.10254760918	1166.04904921099	1484.94840278105	2194.44103522352	3452.6465819739	2996.08727818713
XM_027350641.1	37.5635880090636	64.1360416963853	40.6171478023199	311.333128480997	274.904117569407	400.675982045527	3072.17916826558	117.067289187189	152.623793135888	154.628845699837	93.8054724287388	142.137745647691
XM_027350642.1	82.6398936199399	12.2163888945496	32.4937182418559	77.8332821202493	166.221094344293	262.124474235392	316.861528565508	915.100497524273	3688.03967761213	274.788344545753	462.975396180549	431.840931287615
XM_027350643.1	105.178046425378	24.4327777890992	40.6171478023199	57.1836358434485	185.400451384019	249.018250523622	344.414704962509	952.091238811428	3971.53653007951	332.774161683192	514.921437364206	467.799406320205
XM_027350644.1	11667.2504356152	12698.9362558843	10357.3726895916	8709.385425823	7085.70690634324	14336.3364230028	13.7765881985004	21.6479906396417	39.2619177994494	91.8108771342784	260.234536415211	107.536194201236
XM_027350645.1	11490.7015719726	12601.2051447279	9792.79433513933	8672.85143625635	6742.60951929926	13501.2827407958	13.7765881985004	19.3360693091946	28.3865508972545	93.421594276985	289.990035734004	96.3415746156187
XM_027350646.1	22.5381528054382	51.9196528018357	8.12342956046398	169.962473201361	129.993419935921	277.103015620271	1598.08423102604	31.316025294239	49.5842999439056	51.5429485666124	43.3724227358685	71.2384882721124
XM_027350647.1	878.987959412088	1188.04381999495	694.55322741967	724.326054017014	588.166949218266	687.140586031348	128.58148985267	346.367850234268	339.348312998997	493.201589096773	430.193913880184	472.209407975145
XM_027350648.1	766.297195384897	1145.28645886402	820.466385606862	705.264842069198	720.291408825268	793.862693398615	183.687842646671	365.283570210654	343.772191060907	433.605054816627	441.289184812615	511.560191973074
XM_027350649.1	826.398936199399	1020.06847269489	621.442361375494	562.305752460577	528.497838428007	670.289726973359	197.464430845172	326.191082259456	336.767717462883	412.987875389982	415.063998972323	437.268625632157
XM_027350661.1	7.51271760181272	12.2163888945496	2.03085739011599	3.17686865796936	1.06551983554034	22.4678120773193	41.3297645955011	16.3936239795345	13.0873059331498	27.3821914260129	15.1299149078611	22.0500082747015
XM_027350665.1	11.2690764027191	42.7573611309235	134.036587747656	239.853583676687	1255.18236626652	26.2124474235392	4238.59696907194	47248.3158810161	3008.7900668564	4061.58434704906	16580.369417028	7186.60654307001
XM_027350668.1	15.0254352036254	1.5270486118187	8.12342956046398	14.2959089608621	38.3587140794521	28.0847650966491	45.9219606616678	23.1192133044718	27.6492378869362	27.0600479974715	34.2944737911518	26.1207790331079
XM_027350671.1	4372.401644255	7592.48569796256	10718.8653050322	508.298985275098	873.726265143077	1329.34554790806	1304.18368279137	2062.23382675888	1360.34250403726	1077.2476250422	1611.33593768721	895.569566849413
XM_027350674.1	22.5381528054382	24.4327777890992	12.185144340696	4.76530298695404	10.6551983554034	14.9785413848795	78.0673331248353	279.3221316513	136.955891666624	423.618608531846	6247.14186545584	319.894735431438
XM_027350677.1	7073.22362210667	7861.24625364265	7965.02268403493	7362.39311484399	5926.42132527536	8030.37049996854	991.914350292025	1183.70372118895	1766.60197272264	2292.69478092863	3115.2494795286	2346.12088042824
XM_027350678.1	631.068278552268	1020.06847269489	970.749832475445	304.979391165059	481.614965664233	215.316532407643	422.482038087344	150.695235811875	123.499929228315	59.918677708687	107.422395845814	70.8992573755786
XM_027350688.1	67.6144584163145	91.6229167091218	56.8640069232478	265.268532940442	234.414363818874	277.103015620271	32.1453724631675	30.2651519622176	52.1648954800196	86.3344388490758	98.8487773980258	84.1292623403994
XM_027350689.1	150.254352036254	134.380277840045	109.666299066264	320.863734454905	277.035157240488	400.675982045527	73.4751370586686	30.0549772958133	56.0357887841907	106.307331418638	118.517666778245	100.751576270559
XM_027350694.1	30.0508704072509	24.4327777890992	24.3702886813919	114.367271686897	34.0966347372908	170.380908253005	55.1063527940014	48.5503479393907	51.0589259645422	92.7773074199024	75.6495745393054	73.9523354443834
XM_027350697.1	176.548863642599	158.813055629145	219.332598132527	195.377422465116	196.055649739422	222.805803100083	82.6595291910021	323.248636929796	283.681180719965	404.934289676449	468.018701149836	494.598647146381
XM_027350699.1	1987.11380567946	5833.32569714742	1616.56248253233	1353.34604829495	1521.5623251516	1658.87345837541	6846.96433465468	1291.52332505435	2407.6956351944	870.109400490126	1139.78692305887	1008.87268629173
XM_027350703.1	37210.4902817784	38646.5462679076	41478.2313357291	12153.1110510618	18736.1007881413	12454.6571615273	2406.3107386714	7786.55104094609	6234.16583049379	6810.75636622075	7449.9701006308	5785.2437094886
XM_027350704.1	21095.7110258901	20670.1300095779	21177.7808641296	10664.7480848031	14529.428477428	10059.9628576197	2351.20438587739	5655.59009827301	4592.35408476752	3654.39505337282	3513.67057210227	2752.51949447581
XM_027350705.1	18950.8301505726	17994.7408416715	20190.7841725332	10609.1528832887	14173.5448523576	9249.24930516311	1928.72234779005	5221.57941214815	3890.24777069192	2987.88029972081	2987.65386380564	2345.44241863517
XM_027350736.1	5307.73498568068	6068.4911833675	4630.35484946447	2695.573056287	1702.70069719346	1834.87131964774	4.59219606616678	14.5020519818959	4.23954980933022	10.6307331418638	22.1905418648629	12.2123122752193
XM_027350741.1	356.854086086104	253.490069561904	190.900594670904	559.128883802607	421.945854873974	411.909888084187	2360.38877800973	595.42482992335	490.497480114248	669.73618793742	645.038705571811	589.24406727933
XM_027350742.1	7.51271760181272	12.2163888945496	2.03085739011599	58.7720701724332	27.7035157240488	22.4678120773193	82.6595291910021	48.5503479393907	60.6439950986801	44.1336497101619	37.320456772724	25.4423172400402
XM_027350743.1	270.457833665258	351.2211807183	402.109763242967	219.203937399886	185.400451384019	275.230697947161	229.609803308339	363.812347545824	323.680411529733	320.532711398621	272.3384683415	314.80627198343
XM_027350744.1	420.712185701512	262.652361232816	215.270883352295	889.523224231421	436.863132571538	747.054751570866	330.638116764008	492.649418051653	566.809376682192	424.907182246011	353.031347850092	519.023271696819
XM_027350745.1	112.690764027191	58.0278472491105	32.4937182418559	117.544140344866	66.0622298035009	44.9356241546386	1869.02379892988	216.269731730013	196.493917249827	157.850279985251	111.961370318172	165.883908405062
XM_027350746.1	191.574298846224	134.380277840045	194.962309451135	212.850200083947	119.338221580518	134.806872463916	68.8829409925018	113.914669191125	96.4036760991175	224.856113121847	155.333793054041	221.85700633315
XM_027350748.1	1.87817940045318	1.5270486118187	2.03085739011599	0.79421716449234	1.06551983554034	0.93615883655497	188.280038712838	62.0015265892652	56.0357887841907	64.1065422797242	61.0239901283731	92.94926565028
XM_027350749.1	642.337354954987	711.604653107513	491.467488408071	602.016610685194	833.236511392544	591.652384702741	4.59219606616678	265.870953001425	362.758001076603	105.985187990097	62.0326511222305	114.999273924981
XM_027350750.1	48.8326644117827	116.055694498221	69.0491512639438	154.078129911514	63.9311901324203	134.806872463916	50.5141567278346	130.098118504255	122.209631460258	147.863833700469	120.030658269031	116.356197511117
XM_027350751.1	63.8580996154081	61.0819444727479	73.1108660441758	150.901261253545	80.9795075010657	63.658800885738	73.4751370586686	151.956283810301	129.398433310861	125.313793702576	143.229861127752	102.447730753228
XM_027350752.1	97.6653288235653	64.1360416963853	97.4811547255677	142.959089608621	66.0622298035009	84.2542952899473	55.1063527940014	143.969646486938	115.758142619973	109.20662227551	142.725530630823	110.250041373507
XM_027350753.1	105.178046425378	128.272083392771	48.7405773627839	115.955706015882	78.848467829985	84.2542952899473	64.290744926335	136.403358496383	120.919333692201	147.219546843387	163.4030810049	126.193893510599
XM_027350754.1	63.8580996154081	48.8655555781983	48.7405773627839	136.605352292683	115.076142238356	151.657731521905	55.1063527940014	145.651043818172	116.679783882871	139.165961129854	146.760174606253	95.663112822551
XM_027350755.1	11941.4646280813	11602.5153525985	11433.727106353	4636.63980630628	7343.56270654401	3592.97761469798	665.868429594184	2296.36840513326	1670.01396837095	1947.03488210378	4510.73196453032	2275.90008484572
XM_027350756.1	338.072292081572	241.273680667354	239.641172033687	792.628730163355	735.208686522833	814.458187802824	68.8829409925018	953.14211214345	882.379345098424	882.350850774697	719.679619117259	893.53418147021
XM_027350757.1	409.443109298793	714.65875033115	617.380646595262	584.543833066362	428.338973887216	378.208169968208	1598.08423102604	1389.04437026594	1069.65684971927	913.276619914664	891.151988073018	937.973428916147
XM_027350760.1	364.366803687917	372.599861283762	458.973770166215	535.302368867837	421.945854873974	353.868040217779	312.269332499341	396.809770171297	353.357260195045	337.928456539853	347.988042880805	357.888595843231
XM_027350761.1	274.214192466164	506.980139123807	450.850340605751	505.122116617128	330.311149017505	355.740357890889	335.230312830175	334.177719582819	338.610999988679	347.270615967551	317.223882568154	369.761677221917
XM_027350762.1	353.097727285198	485.601458558346	393.986333682503	644.90433756778	413.421696189651	378.208169968208	266.347371837674	384.19929018704	392.803506247074	419.75288738935	394.386448598246	353.478594188291
XM_027350767.1	1476.2490087562	1804.9714591697	1941.49966495089	2366.76715018717	2851.33107990594	1836.74363732085	4968.75614359246	5423.13691722986	3179.84668525024	2409.31070206059	2149.96090840706	2540.50018414214
XM_027350769.1	210.356092850756	189.354027865518	158.406876429048	209.673331425978	119.338221580518	207.827261715203	96.4361173895025	98.3617438772072	83.8693549237065	156.883849699627	105.405073858099	151.975441647173
XM_027350771.1	240.406963258007	158.813055629145	158.406876429048	163.608735885422	85.241586843227	146.040778502575	142.35807805117	99.4126172092286	82.9477136608086	150.4409811288	112.465700815101	158.760059577851
XM_027350773.1	90.1526112217526	79.4065278145723	32.4937182418559	524.183328564945	236.545403489955	634.71569118427	96.4361173895025	55.9064612635408	91.0581567743099	155.27313255692	160.377098023328	209.983924954465
XM_027350774.1	97.6653288235653	54.9737500254731	32.4937182418559	392.343279259216	89.5036661853884	396.931346699307	13.7765881985004	111.182398527869	192.623023945655	186.198901696887	213.331800200841	202.181614334186
XM_027350775.1	63.8580996154081	30.5409722363739	81.2342956046398	425.700400167894	125.73134059376	505.525771739684	22.9609803308339	115.17571718955	222.484200863547	209.071085123322	211.314478213127	188.612378472831
XM_027350776.1	1.87817940045318	12.2163888945496	36.5554330220879	28.5918179217242	51.1449521059362	41.1909888084187	41.3297645955011	114.335018523933	42.3954980933022	224.856113121847	238.043994550348	216.090081092074
XM_027350777.1	45.0763056108763	12.2163888945496	40.6171478023199	34.945555237663	57.5380711191782	71.1480715781777	22.9609803308339	116.226590521572	41.8425133355634	227.111117121636	236.531003059562	211.680079437134
XM_027350778.1	22.5381528054382	24.4327777890992	73.1108660441758	52.4183328564945	34.0966347372908	74.8927069243976	41.3297645955011	132.199865168298	58.8007125728843	298.30481482927	354.544339340878	277.490873364705
XM_027350779.1	653.606431357706	528.358819689269	312.752038077863	1161.1454944878	1127.31998600168	1361.17494835093	472.996194815179	642.083605865102	1022.28448880632	1200.30641474499	1647.14340296914	1166.95428407651
XM_027350780.1	6393.32267914262	9855.57174067787	9346.00570931381	4304.65703154848	4345.1898893335	5800.4401512946	1074.57387948303	660.999325841488	943.207668449683	803.425710782071	1122.63968616329	828.401849335707
XM_027350784.1	131.472558031723	100.785208380034	125.913158187192	181.081513504254	185.400451384019	381.952805314428	73.4751370586686	52.1233172682636	117.970081650928	44.4557931387032	38.8334482635101	39.3507839979288
XM_027350785.1	161.523428438973	103.839305603671	101.5428695058	162.020301556437	219.49708612131	325.78327512113	64.290744926335	45.6079026097307	124.974555248952	40.9122154247486	23.703533355649	32.9053969637853
XM_027350786.1	116.447122828097	131.326180616408	48.7405773627839	141.370655279637	179.007332370777	314.54936908247	73.4751370586686	50.6520946034336	108.753669021949	39.301498282042	33.7901432942231	35.2800132395223
XM_027350787.1	131.472558031723	137.434375063683	105.604584286032	190.612119478162	264.248919214004	395.059029026197	82.6595291910021	61.160827923648	137.324548171783	57.019386851815	32.277151803437	51.2238653766142
XM_027350788.1	93.908970022659	79.4065278145723	89.3577251651038	133.428483634713	236.545403489955	222.805803100083	22.9609803308339	47.289299940965	111.702921063222	47.3550839955752	34.7988042880805	37.3153986187256
XM_027350793.1	1.87817940045318	70.2442361436601	20.3085739011599	970.53337500964	1020.76800244764	20.5954944042094	7843.47088101287	3261.28029859535	4898.15465579704	3134.77770313566	2705.22878552556	2429.23245007903
XM_027350794.1	7.51271760181272	6.10819444727479	2.03085739011599	0.79421716449234	6.39311901324202	3.74463534621988	2107.81799437055	2471.23372758163	8879.82923976843	13094.1639399193	26739.6029471598	7770.76214690133
XM_027350797.1	7873.32804669973	8704.17708736657	7705.07293810008	3407.19163567214	3251.96653806911	3748.3799815661	280.123960036174	1448.10345152555	1883.83474136325	1663.87080841596	1655.71702141693	1471.58362916392
XM_027350808.1	45.0763056108763	18.3245833418244	8.12342956046398	20.6496462768008	21.3103967108067	0.93615883655497	27948.105258691	24760.4672744229	23714.38267912	17294.5921046697	13495.8840978121	6548.85245758633
XM_027350813.1	22654.5999282662	28467.2402215242	24378.4121109524	17039.1350470187	19667.3651244035	15693.7667360075	55.1063527940014	174.655147781964	203.314062595271	149.796694271717	146.760174606253	321.251659017574
XM_027350814.1	991.678723439279	1331.5863895059	1620.62419731256	492.414641985251	1148.63038271248	346.378769525339	702.605998123518	778.907313694294	464.138539995369	419.75288738935	364.630949279452	409.112461219846
XM_027350815.1	112.690764027191	42.7573611309235	73.1108660441758	123.897877660805	215.235006779148	144.168460829465	41.3297645955011	139.135629159639	156.679014692638	139.165961129854	125.073963238318	136.370820406615
XM_027350816.1	191.574298846224	195.462222312793	142.16001730812	84.1870194361881	61.8001504613396	73.0203892512877	4192.67500841027	273.857590324788	248.658812729846	125.958080559659	130.621598704534	136.031589510081
XM_027350817.1	168491.474014655	202932.54412181	207383.033249085	11584.4515612853	15825.1005974451	11305.0541102378	110.212705588003	764.615436378803	341.560252029952	1077.2476250422	841.223268877077	788.033372648177
XM_027350818.1	169945.184870605	204282.455094658	210307.467890852	11603.5127732331	15667.4036617851	11499.7751482413	133.173685918837	705.346180452793	350.408008153771	961.598134195863	731.279220546619	705.600264790447
XM_027350820.1	92759.5242295816	88300.0589298043	88456.0244838923	42087.1559807781	71383.4358621894	42091.5736091846	51166.2485692303	16239.7761237266	12323.0809979549	12055.2513828736	10789.1423207957	8733.83866216098
XM_027350821.1	60101.7408145017	55053.1565532877	52188.9732112008	29525.8173071672	45802.435650537	30163.0377138011	9629.83515075175	9955.55359823835	8559.28240853255	8676.28896090358	7917.48447128371	6508.82321179534
XM_027350823.1	82.6398936199399	45.8114583545609	109.666299066264	128.663180647759	104.420943882953	89.8712483092772	123.989293786503	158.681873135238	144.513350022387	208.74894169478	194.671571814479	290.042416536458
XM_027350824.1	950.358776629309	1197.20611166586	1129.15670890449	2435.06982633351	1163.54766041005	670.289726973359	202.056626911339	546.87448198396	420.45274413401	576.958880517518	650.586341038027	580.084833072915
XM_027350825.1	969.140570633841	1212.47659778405	1303.81044445447	2438.24669499148	1302.06523903029	615.992514453171	234.201999374506	547.505005983172	425.982591711397	668.125470794714	760.530389368484	625.541773208454
XM_027350826.1	1.87817940045318	1.5270486118187	8.12342956046398	7.9421716449234	6.39311901324202	48.6802595008585	303.084940367008	74.191657240714	62.4872776244758	66.3615462795135	44.8854142266546	47.4923255147416
XM_027350827.1	82.6398936199399	39.7032639072861	36.5554330220879	173.13934185933	112.945102567276	67.4034362319579	55.1063527940014	63.8930985869038	59.1693690780435	63.7843988511829	65.0586341038027	48.1707873078094
XM_027350829.1	30.0508704072509	42.7573611309235	40.6171478023199	629.019994277933	264.248919214004	451.228559219496	59.6985488601682	4.41366799449006	4.97686281964851	63.7843988511829	38.8334482635101	61.7400231691641
XM_027350830.1	22.5381528054382	33.5950694600113	20.3085739011599	486.060904669312	225.890205134552	331.40022814046	41.3297645955011	6.72558932493724	3.68656505159149	50.8986617095298	31.7728213065083	43.0823238598013
