ID	log2FoldChange
XR_003476660.1	10.108583926285
XM_027372348.1	12.1935551314463
XR_003476661.1	9.83202767726402
XM_027367830.1	10.4179371045568
XR_003476652.1	9.86667271497567
XR_003476663.1	9.53015076645836
XR_003476667.1	9.91813857393653
XM_027378844.1	9.90323483879801
XM_027360619.1	11.2622555675659
XM_027366244.1	7.32030940138039
XR_003476932.1	10.8124658703772
XR_003476656.1	9.64268654271402
XR_003476653.1	9.59862730025105
XR_003476677.1	8.41775070389332
XR_003476670.1	8.0708746526126
XM_027363063.1	6.22333097125417
XR_003477966.1	10.6932109510667
XM_027380944.1	11.1994024906045
XR_003476942.1	9.98949232871429
XR_003476946.1	10.0467572350994
XR_003476963.1	10.0276779956111
XR_003476939.1	9.95271353969883
XR_003476926.1	9.96120442304977
XR_003476944.1	9.88219955029638
XM_027355517.1	10.589531842379
XR_003477366.1	10.6511509176425
XM_027357325.1	10.2767143816682
XM_027380316.1	8.94569101844994
XR_003476970.1	10.132453886308
XR_003476680.1	8.19048493902195
XR_003476659.1	9.55947504728174
XR_003476679.1	7.86121786029849
XM_027383657.1	8.95246277562659
XR_003476673.1	7.92926284989416
XM_027365653.1	10.4413241740189
XM_027359025.1	9.59388780220514
XM_027358241.1	11.3248808957664
XM_027371512.1	11.0225530441414
XM_027372170.1	10.2937252089533
XM_027366243.1	7.33093682662466
XR_003476921.1	9.89391635422363
XM_027374657.1	9.49578119912119
XM_027367658.1	6.61196769976504
XM_027380075.1	10.8262519159748
XM_027372172.1	10.3934876870257
XR_003476923.1	9.88319816678786
XR_003476650.1	9.72094243010154
XM_027375641.1	9.2354079135434
XM_027366245.1	6.8331583178936
XR_003476928.1	9.94752701060933
XM_027354659.1	9.00396177746366
XM_027376794.1	10.7734734738982
XM_027365185.1	11.1193808385347
XM_027373751.1	10.1115478871726
XM_027379219.1	8.23822090641888
XM_027375643.1	9.26309082844699
XR_003476666.1	9.75703290252965
XM_027363923.1	10.4829475219799
XM_027356386.1	11.8674122075311
XM_027378722.1	8.60743859139552
XM_027366246.1	7.06494359716941
XM_027372558.1	8.90441275123901
XM_027383358.1	10.4911998702674
XM_027382190.1	11.9152856323822
XM_027351335.1	10.2134199358678
XM_027357059.1	6.19683581597655
XR_003476655.1	9.84536950709431
XM_027383359.1	10.5873410581074
XM_027380540.1	11.5820304556266
XM_027380183.1	7.75402529634813
XM_027367288.1	11.1606617444222
XM_027378492.1	10.5256490149622
XR_003476669.1	7.69841656133091
XR_003476365.1	7.47704280489373
XM_027354652.1	8.23732750099434
XM_027367657.1	6.23713509208137
XR_003476366.1	7.27000276927254
XM_027358829.1	6.34944526278966
XM_027367656.1	6.57734739951725
XM_027382723.1	11.0353425993541
XM_027364360.1	7.89534786621888
XM_027356240.1	10.9010250550384
XM_027351020.1	5.9742462939165
XM_027358748.1	4.93890453388817
XM_027355470.1	5.61621547516491
XM_027368042.1	7.34288444157679
XM_027363841.1	9.27209699059349
XM_027367659.1	6.21551576987165
XM_027360660.1	6.5464638764961
XM_027382463.1	10.7333908091343
XM_027375659.1	10.4011994479225
XR_003476378.1	9.04419687116004
XM_027375657.1	9.64892755835272
XM_027373268.1	8.35433774509063
