ID	log2FoldChange
XM_027381617.1	9.40469140209996
XM_027357077.1	9.56662873909882
XM_027373805.1	7.60072366261235
XM_027352808.1	11.5458466258712
XM_027382986.1	5.2039784911839
XM_027367438.1	8.77190468142017
XM_027353243.1	11.1038499808312
XM_027352932.1	8.09328355385434
XM_027377198.1	11.7845195865912
XM_027370278.1	5.84234430087971
XM_027370845.1	8.03472910568764
XM_027376753.1	7.36368962936843
XM_027351285.1	7.8038002430475
XM_027367749.1	5.31688345712371
XM_027362512.1	10.100719257883
XM_027356531.1	11.63302019355
XM_027376200.1	8.07357944403891
XM_027378153.1	7.82700449625031
XM_027376719.1	7.96346473834572
XM_027351560.1	8.89488644954037
XM_027356274.1	12.5186022528501
XM_027356273.1	12.6001213346579
XR_003477463.1	8.02686044435396
XR_003477328.1	12.6192784720592
XR_003475688.1	11.7229724269851
XM_027356268.1	12.4684180419199
XM_027369485.1	6.24775765884568
XM_027363524.1	9.61979841842141
XM_027358787.1	10.1770017281547
XM_027367424.1	4.53826181585668
XM_027379660.1	4.74347415602145
XM_027355828.1	7.98555459830657
XM_027369777.1	13.1208263149994
XM_027370614.1	-3.32750438118605
XM_027366023.1	8.70695460524013
XM_027366711.1	12.0715471568421
XM_027354076.1	7.60469249476567
XM_027363774.1	7.57633040221541
XM_027357523.1	10.7880521031882
XM_027381154.1	7.56280745007369
XM_027368762.1	8.38006247873243
XM_027362283.1	12.2019224429486
XM_027380334.1	6.72140509103876
XM_027356272.1	12.3566084731339
XM_027375663.1	17.7601518670971
XM_027372078.1	7.5477752476987
XM_027356269.1	12.8871048552216
XM_027381768.1	5.70399695684699
XM_027365498.1	8.28479963765875
XM_027364413.1	6.05384741355514
XM_027353896.1	8.20825416977586
XM_027369484.1	6.29579370474613
XM_027378189.1	3.98467154293752
XM_027359027.1	6.42204833749701
XM_027356267.1	12.2632700283934
XM_027359746.1	6.68076613338892
XM_027377111.1	7.31459124260055
XM_027366290.1	12.2410452523678
XM_027372120.1	5.24505732652296
XM_027356265.1	13.2599563002314
XM_027381468.1	8.19514318418074
XM_027369750.1	-6.83412828796372
XM_027365302.1	7.39444010369168
XM_027355807.1	4.54916402986553
XM_027359508.1	-2.84351228103287
XM_027373690.1	2.72027735237942
XR_003477329.1	13.0817338329678
XM_027352848.1	6.43752516796812
XM_027364391.1	5.82328958299465
XM_027361218.1	3.76757872972685
XM_027363799.1	12.6567060449994
XM_027365173.1	7.70065902360214
XM_027356270.1	12.583597078866
XM_027354325.1	8.65888536350258
XM_027375296.1	9.1189849888338
XM_027373625.1	15.9176563872898
XM_027350808.1	17.7220164088881
XR_003475566.1	5.48337550116957
XM_027370854.1	-5.03448667431408
XM_027356973.1	6.80798128381994
XM_027360440.1	-6.20557533308345
XM_027363738.1	5.48787989768339
XM_027357623.1	6.42746980348809
XM_027355389.1	14.5855919360382
XM_027370944.1	13.8914440753479
XM_027377436.1	6.77211352195919
XM_027379144.1	9.29077242599528
XM_027383789.1	-4.21103099111995
XM_027376198.1	7.79809665393863
XM_027352001.1	6.81578369352648
XM_027364719.1	5.26525791859774
XM_027378527.1	8.8126356896166
XM_027371898.1	8.56073431275053
XM_027367064.1	9.33461762034638
XM_027363227.1	5.89319266479584
XM_027363737.1	5.89524534468635
XM_027381159.1	7.38235459356306
XM_027368228.1	5.80873052445415
XM_027373083.1	9.62977631937234
XM_027352536.1	4.83903443062617
XM_027364392.1	6.16007259830159
XM_027379114.1	8.22752365298632
XM_027374863.1	11.9584827554616
XM_027363228.1	6.19006586094288
XM_027380677.1	6.5191709315183
XM_027367065.1	8.86268400919583
XM_027372407.1	10.6620298436083
XM_027376663.1	8.21962306619996
XR_003475469.1	13.5288426834859
XR_003476156.1	10.1581577228958
XM_027367425.1	4.56419772271976
XM_027377795.1	16.3541837182218
XM_027376692.1	6.76050567446096
XM_027354863.1	10.1734530359591
XM_027361437.1	6.64045920694421
XM_027363525.1	8.29232873132571
XM_027368358.1	7.07341153345538
XM_027381155.1	7.48356113092879
XM_027352829.1	5.58766127460285
XM_027375535.1	6.83001129494891
XM_027381161.1	7.61288296549251
XM_027376759.1	4.53515487829739
XM_027382966.1	12.0912843581017
XM_027365171.1	10.3816757742927
XM_027375732.1	7.16748036393576
XM_027379583.1	12.9272309973604
XM_027381061.1	5.84525261853238
XM_027366180.1	10.5239995423842
XM_027365545.1	4.80497070149103
XM_027355829.1	7.69546823079237
XM_027358547.1	6.23522273607175
XM_027364742.1	5.09978091881677
XM_027365262.1	6.9031996910575
XM_027383495.1	14.1256438043541
XM_027352359.1	6.66019532990588
XM_027372550.1	-3.05345462983786
XM_027371565.1	10.7845118153983
XM_027363538.1	5.61737881055561
XM_027378026.1	12.9758432061658
XM_027381156.1	7.35285834222822
XM_027355148.1	-3.08762199401786
XM_027374882.1	11.2717035765506
XM_027365546.1	4.83354429590251
XM_027363211.1	5.52420778470474
XM_027363761.1	7.38889776823774
XM_027361219.1	3.94713361685246
XM_027354610.1	7.2969185089304
XM_027362740.1	9.00331678769341
XM_027368790.1	5.47608108060708
XM_027379522.1	8.10082153829026
XM_027379659.1	4.21473088208052
XM_027366177.1	11.5374716299458
XM_027372999.1	4.90339927873004
XM_027364268.1	4.33464479505838
XM_027363219.1	5.67735404003137
XM_027361003.1	-2.31285181055306
XM_027352307.1	-5.14070045599558
XM_027382676.1	8.71195342977094
XM_027364734.1	5.1212567216851
XM_027364757.1	5.09637880680789
XM_027373414.1	19.1453297184805
XM_027360384.1	8.28621050079688
XM_027365496.1	15.2468465182152
XM_027366562.1	15.0608745290785
XM_027359437.1	5.98558015770538
XM_027371148.1	6.00638652503899
XM_027367020.1	5.40873734889467
XM_027373738.1	-4.8368517928078
XM_027381160.1	7.33039356791879
XM_027355522.1	9.48959705240578
XM_027356825.1	7.89178394453031
XM_027354253.1	8.28720400611771
XM_027373713.1	7.18342082884868
XM_027380592.1	7.2090306315968
XM_027383259.1	6.78735612925412
XM_027358296.1	6.35287488948106
XM_027382967.1	12.3062651326658
XM_027372464.1	15.3910565178173
XM_027370381.1	6.40657613265437
XM_027368408.1	7.19436534782514
XM_027363220.1	5.22546051670819
XM_027363230.1	6.29128271726784
XM_027370241.1	8.71394811492604
XM_027378347.1	14.6910599373562
XM_027357851.1	8.5939234016634
XM_027353933.1	12.2548687726002
XM_027356810.1	6.29166297613347
XM_027364456.1	7.08625917539088
XM_027353433.1	11.6984353138574
XM_027362415.1	5.82457819743076
XM_027375382.1	6.55515746112256
XM_027360383.1	8.55128620565362
XM_027372027.1	5.74876675953673
XM_027354213.1	8.10088872780609
XM_027370319.1	14.7677052874023
XM_027374305.1	17.7589074242428
XM_027351038.1	6.9036956411955
XM_027375370.1	6.90522261740992
XM_027370862.1	6.16409497642681
XM_027370320.1	14.7078614626062
XM_027350928.1	7.61717830154131
XM_027365497.1	9.23759888973505
XR_003477154.1	16.0879471144165
XM_027368269.1	6.92586751658578
XM_027381501.1	8.28592045283531
XM_027372124.1	5.6078092686701
XM_027354220.1	8.65483445548422
XM_027358596.1	-2.44192654227553
XM_027364731.1	-5.90831791337066
XM_027359525.1	12.056767714153
XM_027375881.1	9.99018032805754
XR_003476964.1	15.3118495765647
XM_027353225.1	6.67308427622713
XM_027381776.1	6.04417449718147
XM_027377942.1	3.40098031163391
XM_027362434.1	-4.7503700172405
XM_027372032.1	5.78059066020194
XM_027377449.1	13.8715076297344
XM_027363735.1	5.44179906779126
XR_003477648.1	12.2086818149769
XM_027382188.1	8.22265251354465
XM_027358589.1	-2.50617974128689
XM_027371660.1	8.00349635234774
XM_027365377.1	8.16408636072677
XM_027355334.1	-5.4905393217181
