ID	gills_1_normalized	gills_2_normalized	gills_3_normalized	gills_4_normalized	gills_5_normalized	hemocyte_1_normalized	hemocyte_2_normalized	hemocyte_3_normalized	hemocyte_4_normalized	hemocyte_5_normalized
XM_027350592.1	2.34216785476448	1.66420880000407	1.26082331378088	1.15470486914646	2.27546658813859	2.30229724843982	2.25303813629969	2.5243644357914	1.66002137647089	3.24105045134001
XM_027350593.1	2.54531506665732	1.84251688571879	1.78196361681032	1.89701514216918	2.71411074970747	3.18342335586741	2.42827443578967	1.93222956813662	2.32402992705925	3.90126443216853
XM_027350594.1	2.6050642466258	1.38684066667006	1.69790872922492	2.35064919790529	2.65928022951136	2.33072067126006	1.72732923782976	1.93222956813662	2.65603420235343	3.69119634735946
XM_027350595.1	2.56921473864471	1.58496076190864	1.73153068425908	2.0207335210063	2.27546658813859	1.96121617459688	2.1779368650897	1.96339456117109	2.32402992705925	3.00097264012964
XM_027350597.1	55.2201921268708	29.0047819429281	29.6545643401264	26.8056487480428	27.8539042596242	32.5163957063599	29.139293229476	28.9211135359804	53.6186904600098	26.6186273179499
XM_027350603.1	25.9191942703273	89.1342308478371	64.6213975756496	52.9720858720938	80.2718815671059	44.4542332908627	43.1081296745341	42.727205450247	60.3002765003051	69.8926527886193
XM_027350604.1	14.7460976162213	22.9819310476753	24.5608381524516	18.434038446731	25.8525902724661	5.22990979892502	4.08050240240944	4.95523389247941	3.32004275294178	29.5895902316783
XM_027350605.1	14.5071008963473	25.8546724286347	26.4604786118815	17.217474388166	23.8512762853081	5.45729718148698	4.53111002966938	5.42270878799633	3.94255076911837	29.9797166748951
XM_027350606.1	13.300167460984	21.6545264095768	25.5863077809934	16.9700376304917	22.3708522400131	1.8475224833159	2.65357824941963	1.55824965172308	2.15802778941216	10.7134723252628
XM_027350607.1	15.3316395799124	24.2895236762499	30.3606253958437	19.320686828397	28.2103026408989	2.89918912766496	2.40324067871967	2.55552942882586	1.70152191088266	11.4036960324926
XM_027350608.1	17.1599644869479	5.17093448572694	4.08506753665007	6.76327137642926	5.7023741003955	12.5063060409077	11.9911696365283	10.8765825690271	12.2841581858846	7.5324413267254
XM_027350614.1	6.8592058603817	15.5524274762285	16.5251908992881	17.0731362795226	29.0601757039386	136.233465577433	132.003001030092	120.826677994608	235.059026908278	199.054515219799
XM_027350615.1	7.70764421593414	13.7297226000336	17.2480629325225	19.4650249370403	30.4583539689394	131.770988194654	134.606511765371	120.234543126953	227.13242483563	201.305244699896
XM_027350616.1	7.07430290826823	14.0269027428915	16.4075140566686	17.5267703352588	28.0183958202125	111.334547186898	114.980046222494	106.366121226618	195.011011200918	151.729176684955
XM_027350617.1	40.8803889344352	16.9590801524224	20.1059291104258	14.2276135662689	18.7794531671679	10.6303601347715	11.1149881390785	11.7803673670265	14.400685440885	10.0832680708356
XM_027350619.1	121.792728447753	110.035900895507	110.263201534518	40.5796282585756	102.121843865256	297.223732431299	307.289368034208	300.835677761659	754.272212933961	266.90650661313
XM_027350620.1	3.09500752236735	33.343612028653	89.6361321210623	34.7030052638123	19.327758369129	4.46247738277842	4.18063743068942	4.11377908054894	4.98006412941267	1.14036960324926
XM_027350621.1	4.2302419417685	3.98221391429546	3.88333580644512	7.03132786390969	7.26504392598465	7.36166651044337	7.83556596290892	6.63814351634034	4.64805985411849	5.52178965783854
XM_027350627.1	101.501906930457	251.354964829186	265.882420410113	283.892439971579	212.577926800321	248.363868603298	257.822664063894	234.984047479841	143.840852271203	380.523330768438
XM_027350629.1	0.466043603754157	1.44627669524163	3.78246994134265	1.48462054604545	3.34466173196274	0.795855838966851	1.37685663884981	1.18426973530954	3.98405130353014	1.41045714086093
XM_027350635.1	12.236632057545	227.18431321008	100.6977553273	18.1659819592505	30.5954302694297	11.2840988596371	13.7685663884981	14.1489068376456	15.6042009388264	4.53146868659576
XM_027350640.1	231.910467129665	109.917028838364	135.429234877584	202.258929668886	186.752751787953	1856.76009573248	1798.60034420804	1782.20129166873	2952.92902553524	1030.95414079014
XM_027350641.1	4.18244259779372	11.0352893047889	13.919489384141	23.7745484665333	13.1593248470665	20.5217112762167	19.7516343282273	15.8006514684721	9.54512291470762	30.9100181933353
XM_027350642.1	8.37683503158113	86.2614894668777	336.354038161706	224.837533806661	23.3852168636412	0.0568468456404894	0.0500675141399931	0.18698995820677	0.166002137647089	0.180058358407778
XM_027350643.1	8.93847732328486	89.7484031430767	362.209321582972	233.786496542546	28.3199636812911	0	0	0	0.166002137647089	0.0600194528025928
XM_027350644.1	1.13523441940115	2.04063698095737	3.58073821113771	1.46400081623926	7.81334912794576	0.397927919483426	0.125168785349983	0.342814923379079	0.166002137647089	0.480155622420742
XM_027350645.1	1.07548523943267	1.82270487619494	2.58889053763008	1.01036676050315	7.95042542843603	0.284234228202447	0.400540113119945	0.0623299860689234	0.332004275294178	0.540175075223335
XM_027350646.1	1.45787999123095	2.95198941905484	4.52215295209411	2.51560703635479	4.38644161568885	7.02058543660044	5.73273036902921	5.67202873227203	18.5092383476504	10.9835598628745
XM_027350647.1	31.9419116111503	32.650191695318	30.9490096089414	27.0324657759109	41.9727632101226	23.6482877864436	25.0838245841365	24.5891795041903	42.455046703243	21.6970321881373
XM_027350648.1	30.1135867041148	34.4332725524652	31.3524730693513	25.6921833385087	36.9009400919824	24.6999544307926	26.9112888502463	23.3737447758463	49.2611343467737	24.3378881114514
XM_027350649.1	29.9343391642093	30.7482387810276	30.7136559237023	21.8156741349456	35.1463634457069	20.0385130882725	21.679233622617	24.9943244136383	42.455046703243	24.1578297530436
XM_027350661.1	0.406294423785675	1.54533674286092	1.19357940371257	2.37126892771148	2.3302971083347	10.1755853696476	8.88698375984877	6.88746346061603	2.32402992705925	17.2555926807454
XM_027350662.1	0.298745899842408	0.970788466669042	1.5634209090883	2.3300294680991	1.72716138617748	9.32288268504026	8.7117474603588	8.32105314020127	2.86353687441229	18.5760206424025
XM_027350663.1	0.430194095773068	0.89154042857361	1.0927135386101	2.37126892771148	2.02872924725609	6.82162147685873	8.28617359016886	7.44843333523634	2.49003206470634	15.5150285494702
XM_027350664.1	0.167297703911749	2.79349334286398	3.0427869305912	0.824789192247471	1.89165294676581	11.3125222824574	10.0886040992086	7.91590823075327	3.94255076911837	25.1781604506877
XM_027350665.1	333.352624880153	4453.8388010109	274.405586011272	222.486884608755	345.651599316281	1.27905402691101	1.25168785349983	1.12193974924062	0.37350480970595	0.270087537611668
XM_027350666.1	1.3144819593066	1.56514875238478	1.04228060605886	2.45374784693623	1.80940716647165	3.32554046996863	2.22800437922969	3.27232426861848	0.871511222647218	2.55082674411019
XM_027350667.1	1.24278294334442	2.33781712381524	0.790115943302688	1.91763487197537	1.59008508568721	2.84234228202447	3.17928714788956	3.36581924772186	1.16201496352962	3.21104072493871
XM_027350668.1	2.00757244694098	2.17932104762438	2.52164662756177	3.5878329862765	2.30288184823664	1.22220718127052	2.27807189336969	1.71407461689539	0.53950694735304	0.75024316003241
XM_027350671.1	85.7281234187775	194.395437448095	124.065014076039	174.649111458402	91.6766297678969	29.7309002699759	27.7624365906262	25.5241292952241	164.051612529736	103.443526905269
XM_027350674.1	33.9136345501102	26.3301606572073	12.4905562951893	19.4444052072341	36.0510670289427	4.40563053713793	4.10553615947943	3.61513919199756	4.31605557882432	6.42208144987743
XM_027350677.1	78.7613690344525	111.581237638368	161.11640852368	133.883905631571	195.114406117859	978.220519781541	967.029001856897	897.146654483049	840.095318097506	1476.50854867018
XM_027350678.1	10.5517051824339	14.2052108286062	11.2633549364426	10.0830478752253	5.09923837823828	47.4671161098086	47.2637333481535	53.7907779774809	40.8780263955957	12.0639100133212
XM_027350679.1	1.61322785914901	0.89154042857361	0.840548875853923	0.886648381666031	0.877288323137769	1.42117114101223	1.32678912470982	1.68290962386093	1.78452297970621	2.22071975369593
XM_027350680.1	5.61642291703728	4.97281439048836	4.30361024437209	5.87662299476323	5.01699259794412	6.1678827519931	6.08320296800916	6.04600864868557	10.0431293276489	14.9148340214443
XM_027350683.1	2.6050642466258	1.28778061905077	1.15995744867841	2.3300294680991	1.69974612607943	2.84234228202447	1.92759929438973	3.27232426861848	3.36154328735355	3.45111853614909
XM_027350684.1	1.02768589545788	0.554736266668024	0.420274437926961	0.63921162399179	0.657966242353327	1.19378375845028	1.70229548075977	1.83873458903324	1.99202565176507	1.20038905605186
XM_027350685.1	1.17108392738224	0.29718014285787	0.420274437926961	1.4021416268207	0.795042542843603	2.18860355715884	1.85249802317974	1.80756959599878	1.36951763558848	1.6505349520713
XM_027350687.1	3.32205440624758	2.57556123810154	2.11818316715189	2.39188865751766	1.80940716647165	2.9276125504852	2.02773432266972	2.96067433827386	2.2410288582357	4.50145896019446
XM_027350688.1	3.895646533945	2.85292937143555	4.7575066373332	6.26839786108078	7.34728970627882	29.3329723504925	34.2461796717553	34.2191623518389	15.8117036108852	37.5121580016205
XM_027350689.1	4.00319505788827	2.83311736191169	5.11053716519185	7.87673678596334	9.04703583235824	34.0228371158329	34.6717535419452	35.5592570523208	18.8827431573564	40.8432376321644
XM_027350694.1	3.34595407823497	4.5765742000112	4.65664077223073	14.5369095133617	7.89559490823992	15.5760357054941	18.2996764181675	15.2708465868862	2.73903527117697	16.8354565111273
XM_027350697.1	11.2328458340746	30.4708706476936	25.8720943987837	18.8258133130485	34.4609819432555	33.4827920822482	27.4870652628562	31.1649930344617	20.8332682747097	32.2604558813936
XM_027350698.1	0.537742619716335	3.16992152381728	3.68160407624018	4.90749569387245	0.959534103431935	7.02058543660044	5.88293291144919	5.2045538367551	0.747009619411901	2.67086564971538
XM_027350699.1	37.7973312480615	121.744798524107	219.584988328079	162.586569521783	74.0486175248473	166.930762223297	178.015046524745	167.106692650784	95.3267275438409	186.030293961636
XM_027350703.1	683.94886309921	733.995328839891	568.56407060511	238.157879261457	579.613428993085	536.008907544174	543.257562175995	538.40641966336	1742.23393514061	682.991363167105
XM_027350704.1	571.656254266445	533.121364277495	418.828693860493	178.195704985066	310.998710552339	498.37629573017	501.326019083751	481.997782270984	908.156194532812	472.593171367616
XM_027350705.1	551.102536357288	492.209564610728	354.795680497941	157.637834368298	254.276537409463	435.077333109485	444.724694348489	433.224568172052	670.026128078063	406.061607935942
XM_027350716.1	6.38121242063384	2.39725315238682	2.50483565004469	4.2064248804621	4.05745849451218	1.5917116779337	1.40189039591981	1.55824965172308	1.57702030764735	1.62052522567001
XM_027350717.1	0.884287863533529	0.019812009523858	0.184920752687863	0.329915676898988	0.328983121176663	2.72864859074349	3.6549285322195	2.02572454724001	1.41101817000026	13.1142504373665
XM_027350718.1	1.2905822873192	0.059436028571574	0.890981808405158	0.453634055736109	0.548305201961106	5.5994142955882	4.43097500138939	3.92678912234217	1.99202565176507	10.0832680708356
XM_027350719.1	3.01135867041148	1.10947253333605	2.62251249266424	2.88676217286615	2.71411074970747	3.06972966458643	3.27942217616955	2.71135439399817	4.68956038853027	6.78219816669299
XM_027350741.1	87.1501539020274	56.1274229810897	44.7340111729458	66.0449945692162	56.9963257438569	52.8107196000146	50.643290552603	49.2718539874839	141.931827688261	57.5286455112852
XM_027350742.1	3.62080030608999	4.5765742000112	5.53081160311881	10.8459778780542	3.75589063343357	3.04130624176618	2.55344322113965	2.99183933130832	1.86752404852975	5.28171184662817
XM_027350743.1	21.3543569207353	34.2945884857982	29.5200765199898	27.6098182104841	27.278183797565	20.6638283903179	18.7002165312874	22.9997648594327	36.8524745576538	40.0329750193294
