ID	log2FoldChange
XM_027356802.1	11.5561670705214
XM_027356798.1	10.4626269718832
XM_027356797.1	10.4404523115729
XM_027361441.1	12.1568796680218
XM_027356801.1	11.0288568556
XM_027356799.1	11.926134438558
XM_027370370.1	12.0415918217712
XM_027370790.1	12.3683457964027
XM_027375601.1	11.0271300533322
XM_027369977.1	13.3429121152402
XM_027356800.1	10.5560126572372
XM_027367149.1	13.3385149689452
XM_027373337.1	12.1041623667938
XM_027373336.1	12.2647225630213
XM_027355456.1	12.7449966921238
XM_027363873.1	10.756551048615
XM_027354132.1	15.3459880346226
XR_003475609.1	14.6832023382669
XM_027371490.1	17.3238604884888
XM_027360238.1	10.229540126222
XM_027365689.1	16.6486168744714
XM_027370936.1	14.9375018698308
XM_027377415.1	-10.8023299607446
XM_027365705.1	15.2701236457073
XM_027354223.1	15.2351081988168
XM_027365858.1	15.7974361418675
XM_027371770.1	10.6150032052743
XM_027371491.1	16.8592018859954
XM_027375602.1	11.7819376152297
XM_027367224.1	15.2038966589139
XM_027358642.1	11.8114762702576
XM_027365815.1	16.4900523040136
XM_027365780.1	16.1019939733697
XM_027380479.1	15.545916828642
XM_027365863.1	16.7884545871139
XM_027365721.1	17.2315461752857
XM_027370793.1	14.8895871328496
XM_027373331.1	10.3847965702651
XM_027383586.1	13.3208343583826
XM_027351027.1	16.2989622048819
XM_027354432.1	10.1042629461206
XM_027381851.1	7.9040999455472
XR_003476776.1	13.2918937578963
XM_027378495.1	16.2027718116488
XM_027373333.1	10.3629295270996
XM_027363561.1	15.8588058577873
XM_027356611.1	10.8459643844598
XM_027360928.1	12.0633923971319
XM_027370783.1	13.3175242029776
XM_027367001.1	11.9652974852433
XM_027358886.1	16.5942013408539
XM_027381853.1	7.01680542527354
XM_027373332.1	10.2618050056006
XM_027365785.1	17.3398949040154
XM_027365860.1	5.8268811032721
XM_027369400.1	13.5936037682584
XM_027373988.1	12.7630552275628
XM_027372676.1	10.0402070960004
XM_027373339.1	10.3159623151244
XM_027363214.1	6.85449562222559
XM_027362706.1	15.5190804064187
XM_027381865.1	6.74868670628411
XM_027371688.1	12.7537135028433
XM_027373330.1	10.333979163465
XM_027365668.1	16.6929869981044
XM_027365807.1	15.907078285567
XM_027363215.1	6.96427281210449
XM_027373383.1	12.5137053895737
XM_027381854.1	6.94096075100102
XM_027373335.1	10.2537755105043
XM_027375603.1	11.5408755204002
XM_027365861.1	6.35753517999181
XM_027351037.1	16.2628385654582
XM_027373334.1	10.3444179821523
XM_027359775.1	15.7983722441974
XM_027365792.1	17.5323106040086
XM_027373312.1	10.2315384096662
XM_027373340.1	10.1798875115742
XM_027373338.1	10.314539270476
XM_027373343.1	9.55438392520419
XM_027362623.1	14.7369391232108
XM_027373625.1	-9.49416186087481
XM_027383691.1	9.54154180243465
XM_027358624.1	7.32902838642263
XM_027350819.1	15.9158820546957
XM_027367238.1	17.0428436950639
XM_027371492.1	16.7067981412486
XM_027359703.1	16.5143535849476
XM_027351045.1	17.7877083467234
XM_027360929.1	12.7782505951554
XM_027373344.1	9.43313542294432
XM_027365839.1	17.4230413143489
XM_027365875.1	17.9185620185545
XM_027373317.1	9.55654895042246
XM_027365772.1	16.6394419311175
XM_027371495.1	13.4943970047524
XM_027365681.1	16.7184288716581
XM_027378454.1	14.930153703832
XM_027356275.1	-9.40431111778015
XM_027356629.1	9.49933868828283
XM_027356628.1	13.1412988307324
XM_027373313.1	9.19954040625598
XM_027365288.1	15.6700022372036
XM_027365763.1	17.3021668334985
XM_027363208.1	5.82820607355618
XM_027365636.1	16.3308610719131
XM_027373316.1	9.39942952254683
XM_027375216.1	17.1563237415992
XM_027365800.1	18.7132585798742
XM_027372710.1	10.5146830949575
