ID	muscle_1_normalized	muscle_2_normalized	muscle_3_normalized	muscle_4_normalized	muscle_5_normalized	muscle_6_normalized	hemocytes_1_normalized	hemocytes_2_normalized	hemocytes_3_normalized	hemocytes_4_normalized	hemocytes_5_normalized	hemocytes_6_normalized
XM_027350597.1	277.077247810216	207.672524581909	238.089324285681	216.245969465778	270.435552789774	181.6481790388	256.422890626794	168.171588612875	340.821801470461	320.625287360151	287.898223299845	284.918444973981
XM_027350603.1	948.582107209092	746.569582041292	952.357297142725	478.318899348144	416.921477217567	733.383302287492	446.980293661215	304.354016348301	513.667143644766	438.337368383983	425.911289108534	420.930159546689
XM_027350604.1	61.9349142164012	65.7191533487052	56.0210174789838	42.9627753905519	78.8770362303506	76.3940939882804	74.4129172799323	51.1826574039184	36.5166215861208	51.5691021628215	40.3156446717137	48.8168456367057
XM_027350605.1	48.8959849076851	89.3780485542391	66.5249582562933	67.3083481118646	90.1451842632578	91.6729127859365	79.4408170961439	46.6127772785686	38.9510630251956	53.8112370394659	44.7676790526391	53.4222084326214
XM_027350606.1	19.5583939630741	47.3177904110678	35.0131359243649	42.9627753905519	88.2671595911066	88.2776197197907	44.7483083642836	34.7310889526589	18.6640510329062	18.2173458727358	26.2175357987831	15.3512093197188
XM_027350608.1	264.0383185015	299.679339270096	262.598519432737	85.9255507811037	122.071603689828	30.5576375953122	67.8766475188572	151.720020161615	86.0169308473069	123.317418215443	118.473581581294	107.151441051637
XM_027350614.1	52.1557172348641	36.8027258752749	1.75065679621824	84.4934582680853	46.9506168037801	72.9988009221346	998.038113518011	798.815045911155	1037.88353352552	1343.31905796958	1304.19873836777	1190.33277065099
XM_027350615.1	42.3765202533271	52.5753226789642	38.5144495168014	58.7157930337542	26.2923454101169	91.6729127859365	910.049866734307	737.578652231467	1056.54758455843	1299.31716101544	1329.92160367978	1184.4993111095
XM_027350616.1	58.6751818892222	26.2876613394821	45.5170767016743	101.678568424306	52.5846908202337	84.8823266536449	827.592309748436	702.847563278808	1001.3669119394	1097.80528897702	1136.01077286614	1047.873548164
XM_027350617.1	205.363136612278	118.294476027669	175.065679621824	242.023634700109	195.314565903725	142.602308778123	154.859314339319	109.677123008397	110.361345238054	104.819805483126	109.816848062828	116.055142457074
