XR_003474979.1	2.31800786150646	0.420101317817062	5.51773527765001	3.43396180251224e-08	7.4579368195476e-07	Down_hep_Up_hep_wssv
XR_003475486.1	1.84023599705997	0.461562136374887	3.98697347991583	6.69215026153424e-05	0.000570781942209498	Down_hep_Up_hep_wssv
XR_003475662.1	-1.57446553453753	0.455870504193317	-3.45375609971435	0.000552837114921055	0.00345179392649713	Up_hep_Down_hep_wssv
XR_003475695.1	3.17722409540343	0.672568316029337	4.7240169060608	2.31231181608107e-06	3.08952993220871e-05	Down_hep_Up_hep_wssv
XR_003476075.1	5.85429244149842	0.786313576645584	7.44523891660735	9.67691288412192e-14	6.64153747554774e-12	Down_hep_Up_hep_wssv
XR_003476099.1	3.59757534035609	0.710563437990745	5.06298966145645	4.1273224392517e-07	6.88017602065014e-06	Down_hep_Up_hep_wssv
XR_003476112.1	2.79327466667252	0.554421597075811	5.03817795231121	4.69984385995489e-07	7.68866448970274e-06	Down_hep_Up_hep_wssv
XR_003476211.1	1.7652149457748	0.368998590144565	4.78379861853464	1.72013026472366e-06	2.38725819519705e-05	Down_hep_Up_hep_wssv
XR_003476267.1	4.34502620855704	0.797649867873222	5.447285060226	5.11444616191181e-08	1.06977165553322e-06	Down_hep_Up_hep_wssv
XR_003476413.1	5.80179028928385	0.778378913257908	7.45368379135611	9.07694006058878e-14	6.27881247498208e-12	Down_hep_Up_hep_wssv
XR_003476901.1	6.09487307358941	0.610076236609078	9.99034662858841	1.67993257725079e-23	4.2777413597531e-21	Down_hep_Up_hep_wssv
XR_003477689.1	4.00238309674576	0.487939323049385	8.20262460449549	2.35194752773271e-16	2.44519041788543e-14	Down_hep_Up_hep_wssv
XR_003477734.1	3.76653255955261	0.679137768637014	5.54605079189131	2.92193977254599e-08	6.43339370972845e-07	Down_hep_Up_hep_wssv
XR_003477976.1	5.75241716032754	0.820987357710771	7.0067061402352	2.43993973469905e-12	1.31906895811269e-10	Down_hep_Up_hep_wssv
