XR_003474917.1	1.62846216728122	0.481235810310475	3.38391726548903	0.000714595327423678	0.00215941637914321	Down_muscle_Up_muscle_wssv
XR_003475503.1	3.36733921961736	0.42771986080798	7.87276796839952	3.46879639190138e-15	1.17329047614347e-13	Down_muscle_Up_muscle_wssv
XR_003475651.1	1.70365492209491	0.352271798852786	4.8361944601954	1.32348451778309e-06	7.28919687531407e-06	Down_muscle_Up_muscle_wssv
XR_003475680.1	3.59586258105157	0.435126133817271	8.26395452165978	1.40924320868157e-16	6.03636097552729e-15	Down_muscle_Up_muscle_wssv
XR_003475688.1	2.09932799613118	0.616783652242388	3.4036699716324	0.000664870326404216	0.00203358685116899	Down_muscle_Up_muscle_wssv
XR_003475725.1	6.93875302188778	1.14262251509953	6.07265560602344	1.25812087086839e-09	1.35763560201849e-08	Down_muscle_Up_muscle_wssv
XR_003475788.1	8.28823215469992	1.24592689012552	6.65226203911928	2.88622236606556e-11	4.49380241091064e-10	Down_muscle_Up_muscle_wssv
XR_003475818.1	-1.8809754366975	0.276472751807823	-6.80347493341755	1.02125266754205e-11	1.71623604671819e-10	Up_muscle_Down_muscle_wssv
XR_003475827.1	-2.88770382358714	0.520785213665547	-5.54490363361517	2.9411610926323e-08	2.34742466701629e-07	Up_muscle_Down_muscle_wssv
XR_003475869.1	3.54315945973994	0.557120198966573	6.35977562169224	2.02048674474815e-10	2.55398897928281e-09	Down_muscle_Up_muscle_wssv
XR_003476037.1	5.09053932895554	0.85021867014655	5.98732950439455	2.13314358123396e-09	2.1909953286203e-08	Down_muscle_Up_muscle_wssv
XR_003476071.1	3.82946543387599	0.614668385299046	6.23013241849569	4.66041084755439e-10	5.4819378284779e-09	Down_muscle_Up_muscle_wssv
XR_003476132.1	-3.86892434907396	0.391397639423656	-9.8848944382267	4.84091740029115e-23	5.65292366422094e-21	Up_muscle_Down_muscle_wssv
XR_003476205.1	-2.07074919106921	0.584719727258635	-3.54143890574308	0.000397951005043587	0.00129084041285468	Up_muscle_Down_muscle_wssv
XR_003476256.1	3.2181059396377	0.672300535216194	4.7867073891334	1.69539736605385e-06	9.12741644545674e-06	Down_muscle_Up_muscle_wssv
XR_003476309.1	-3.43786800198327	0.519525194798465	-6.61732681379753	3.65752313334451e-11	5.53937643615843e-10	Up_muscle_Down_muscle_wssv
XR_003476318.1	-2.72648172912292	0.425144085819017	-6.41307693101386	1.4261150653372e-10	1.86020780264529e-09	Up_muscle_Down_muscle_wssv
XR_003476320.1	4.52597649354486	0.456981528168521	9.90406879613702	3.99675882213913e-23	4.72339846823648e-21	Down_muscle_Up_muscle_wssv
XR_003476559.1	7.28137037442866	1.15123784230971	6.32481847523372	2.53530444178552e-10	3.14794952778154e-09	Down_muscle_Up_muscle_wssv
XR_003476770.1	11.3059271865184	1.21365695690721	9.31558717821679	1.21279834146138e-20	9.99692347176021e-19	Down_muscle_Up_muscle_wssv
