ID	muscle_1_normalized	muscle_2_normalized	muscle_3_normalized	muscle_wssv_1_normalized	muscle_wssv_2_normalized	muscle_wssv_3_normalized
XM_027350597.1	134.807210607668	100.295516635068	117.873446952974	160.019636175972	203.759226226573	88.6962482743477
XM_027350598.1	14.2737046525766	351.669089973594	494.028417376434	72.5670443123596	3.19622315649526	1.01367140884969
XM_027350603.1	461.51645043331	360.556034485562	471.493787811895	228.865293600519	340.397766166745	351.237143166417
XM_027350604.1	30.1333764887728	31.7390875427431	27.7349286948174	55.8208033171997	57.5320168169147	69.9433272106285
XM_027350605.1	23.7895077542943	43.1651590581306	32.9352278250956	48.3780295415731	58.3310726060385	72.9843414371775
XM_027350606.1	9.51580310171773	22.852143030775	17.3343304342609	44.0364115057909	55.933905238667	55.245091782308
XM_027350607.1	9.51580310171773	41.8955955564209	24.2680626079652	54.5803410212619	93.4895273274863	71.9706700283278
XM_027350608.1	128.463341873189	144.730239194909	130.007478256956	53.3398787253241	31.1631757758288	30.9169779699155
XM_027350614.1	25.3754749379139	17.7738890239361	0	76.2884312001729	45.5461799800574	72.4775057327527
XM_027350615.1	20.6175733870551	25.3912700341945	19.0677634776869	84.3514361237684	39.1537336670669	81.6005484123999
XM_027350616.1	28.5474093051532	12.6956350170972	22.5346295645391	75.668200052204	57.5320168169147	80.0800412991253
XM_027350617.1	99.9159325680362	57.1303575769376	86.6716521713043	131.489003369404	64.723518919029	105.928662224792
XM_027350619.1	3703.23337375182	4444.74181948575	4749.60653898747	1246.66460741746	2131.88084538234	1019.24660159836
XM_027350620.1	44.4070811413494	24.1217065324848	34.6686608685217	89.9335164554884	116.662145212077	76.0253556637266
XM_027350627.1	1002.3312600476	875.99881617971	641.370226067652	827.388351390493	575.320168169147	968.056195451452
XM_027350635.1	271.200388398955	239.947501823138	336.286010424661	506.10861674261	387.54205772505	681.18718674699
XM_027350640.1	60.2667529775456	76.1738101025835	72.8041878238956	187.309806686603	269.281800934726	217.432517198258
XM_027350641.1	15.8596718361962	26.6608335359042	17.3343304342609	79.3895869400173	73.5131325993909	81.093712707975
XM_027350642.1	34.8912780396317	5.0782540068389	13.8674643474087	112.882068930337	162.208325192134	337.552579146946
XM_027350643.1	44.4070811413494	10.1565080136778	17.3343304342609	120.324842705964	147.026265198782	357.82600732394
XM_027350644.1	4926.01407232254	5278.84504010903	4420.25426073652	3205.97480385117	1805.0670276307	1010.12355891871
XM_027350645.1	4851.47361469242	5238.21900805432	4179.30706770029	3195.4308743357	1776.30101922224	1055.23193661253
XM_027350646.1	9.51580310171773	21.5825795290653	3.46686608685217	52.0994164293864	51.1395705039241	26.3554566300919
XM_027350647.1	371.116320966991	493.860202165083	296.417050425861	401.909783883838	341.995877744993	273.184444684991
XM_027350648.1	323.537305458403	476.086313141147	350.153474772069	389.50516092446	333.206264064631	300.046737019508
XM_027350649.1	348.912780396317	424.034209571048	265.215255644191	371.518457633362	296.449697764935	232.130752626578
XM_027350653.1	561.432383001346	521.790599202697	781.778302585164	305.773955948661	445.873130331089	92.7509339097464
XM_027350658.1	55.5088514266868	6.34781750854862	13.8674643474087	135.830621405186	73.5131325993909	234.664931148703
XM_027350660.1	3939.54248411114	4795.14134595763	3971.29510248916	629.534615188419	1208.17235315521	371.003735638986
XM_027350671.1	1846.06580173324	3156.13486525038	4574.52980160144	889.411466187382	21727.1259620656	1513.41141341258
XM_027350677.1	2986.37620675575	3267.85645340083	3399.26219815855	1358.92644519983	2401.16264631706	1932.56454097193
XM_027350678.1	266.442486848096	424.034209571048	414.290497378834	84.3514361237684	154.217767300896	137.859311603558
XM_027350688.1	28.5474093051532	38.0869050512917	24.2680626079652	47.1375672456353	51.938626293048	55.7519274867328
XM_027350689.1	63.4386873447849	55.8607940752279	46.8026921725043	55.8208033171997	65.5225747081528	72.9843414371775
XM_027350690.1	1500.32495570416	572.573139271086	1251.53865735363	265.458931330683	132.643260994553	243.281138123925
XM_027350697.1	74.5404576301222	66.0173020889057	93.6053843450086	103.578601710804	74.3121883885148	126.202090401786
XM_027350699.1	838.97664013478	2424.86628826557	689.906351283582	803.819567767675	368.364718786079	1189.54339828511
XM_027350702.1	347.326813212697	368.17341549582	377.888403466887	179.867032910977	174.993217818115	236.692273966402
XM_027350703.1	15710.590920936	16065.0565506349	17701.8182394672	5453.07225294244	8972.59745607131	4854.47237698116
XM_027350704.1	8906.79170320779	8592.40577957142	9038.11988842361	4701.35210160415	7165.13326107325	3896.5528956182
XM_027350705.1	8001.20444136099	7480.2681520737	8616.89565887107	4448.29779323285	7179.51626527747	3893.51188139165
XM_027350736.1	2240.97163045452	2522.62267789722	1976.11366950574	443.465270797753	769.490724926233	206.282131700911
XM_027350741.1	150.666882443864	105.373770641907	81.471353041026	172.42425913535	194.170556757087	163.707932529225
XM_027350743.1	114.189637220613	145.999802696618	171.609871299182	136.450852553155	73.5131325993909	105.421826520368
XM_027350744.1	177.628324565398	109.182461147036	91.8719513015825	200.33466079395	198.165835702706	223.514545651356
XM_027350746.1	80.8843263646007	55.8607940752279	83.2047860844521	115.983224670182	87.8961368036196	85.6552340477986
XM_027350749.1	271.200388398955	295.808295898366	209.745398254556	155.057786992221	125.451758892439	237.705945375252
XM_027350755.1	5041.78967672678	4823.07174299524	4879.61401724443	1801.77148484961	1810.66041815456	1966.01569746397
XM_027350756.1	142.737046525766	100.295516635068	102.272549562139	70.7063508684529	95.0876389057339	95.2851124318707
XM_027350757.1	172.870423014539	297.077859400076	263.481822600765	381.442156000865	644.038966033795	365.935378594737
XM_027350760.1	153.838816811103	154.886747208586	195.877933907148	75.668200052204	162.208325192134	98.3261266584197
XM_027350761.1	115.775604404232	210.747541283814	192.411067820295	102.958370562835	167.801715716001	108.462840746917
XM_027350762.1	149.080915260244	201.860596771846	168.14300521233	119.084380410026	172.596050450744	123.161076175237
XM_027350767.1	623.285103162511	750.312029510447	828.580994757669	198.473967350043	373.958109309945	380.126778318633
XM_027350768.1	128.463341873189	173.930199734232	142.141509560939	71.3265820164218	42.3499568235622	74.5048485504521
XM_027350769.1	88.8141622826988	78.7129371060029	67.6038886936173	47.1375672456353	23.9716736737144	38.0126778318633
XM_027350771.1	101.501899751656	66.0173020889057	67.6038886936173	43.416180357822	47.9433473474289	36.9990064230136
XM_027350773.1	38.0632124068709	33.0086510444528	13.8674643474087	117.843918114088	100.681029429601	99.8466337716943
XM_027350774.1	41.2351467741102	22.852143030775	13.8674643474087	82.4907426798618	62.3263515516575	71.463834323903
XM_027350775.1	26.9614421215336	12.6956350170972	34.6686608685217	109.160682042524	97.4848062731054	88.6962482743477
XM_027350779.1	275.958289949814	219.634485795782	133.474344343809	307.634649392567	413.111842977012	341.10042907792
XM_027350780.1	2699.3161465206	4096.88142001728	3988.62943292342	3741.23428454832	4510.66992960393	1939.15340512945
XM_027350784.1	55.5088514266868	41.8955955564209	53.7364243462086	152.576862400346	175.792273607239	184.488196410643
XM_027350785.1	68.1965888956437	43.1651590581306	43.3358260856521	123.425998445808	139.035707307544	199.186431838964
XM_027350786.1	49.1649826922083	54.5912305735182	20.801196521113	163.120791915817	161.409269403011	191.583896272591
XM_027350787.1	55.5088514266868	57.1303575769376	45.0692591290782	154.437555844252	189.376222022344	196.652253316839
XM_027350788.1	39.6491795904905	33.0086510444528	38.1355269553739	120.324842705964	154.217767300896	202.734281769938
XM_027350797.1	3324.18721686673	3618.25597987271	3288.32248337928	1122.61837782368	1608.49930350624	885.948811334627
XM_027350813.1	9564.96808440994	11833.6013994363	10404.0651266434	5832.6537154994	6785.58176123943	3693.31177814384
XM_027350814.1	418.69533647558	553.52968674544	691.639784327008	271.041011662403	214.946007274306	467.302519479706
XM_027350815.1	47.5790155085886	17.7738890239361	31.2017947816695	51.4791852814175	36.7565662996955	99.8466337716943
XM_027350816.1	80.8843263646007	81.2520641094224	60.670156519913	62.0231147968885	30.364119986705	53.7245846690335
XM_027350817.1	71138.5580212581	84357.4164346044	88505.6243312491	15294.2798777647	22093.8925692735	17455.4216603916
XM_027350818.1	71752.3273213189	84918.56350236	89753.6961225158	15306.0642695762	22254.5027828874	17497.9958595633
XM_027350819.1	90249.4625838746	118523.909392616	115051.417958276	24906.6222089865	33919.1191925168	31409.115438912
XM_027350820.1	39163.8736323029	36705.6199614316	37750.7048197333	18902.7846966477	26228.2072222001	15159.9627550515
XM_027350821.1	25375.4749379139	22885.1516818195	22272.8811749818	13060.2072827808	17297.9597229523	9739.3548962278
XM_027350823.1	34.8912780396317	19.0434525256459	46.8026921725043	68.8456574245463	83.1018020688767	60.3134488265564
XM_027350824.1	401.249697455764	497.668892670212	481.894386072452	97.9965213790839	94.2885831166101	105.421826520368
XM_027350825.1	409.179533373862	504.016710178761	556.432006939773	88.0728230115817	94.2885831166101	108.969676451341
XM_027350836.1	255.340716562759	158.695437713716	407.35676520513	155.057786992221	32.7612873540764	19.7665924725689
XM_027350837.1	85.6422279154596	83.7911911128418	232.280027819095	160.019636175972	7.99055789123815	4.05468563539875
XM_027350840.1	76.1264248137418	30.4695240410334	27.7349286948174	63.8838082407952	14.3830042042287	55.7519274867328
XM_027350845.1	39.6491795904905	19.0434525256459	34.6686608685217	76.9086623481418	58.3310726060385	98.3261266584197
XM_027350868.1	31.7193436723924	17.7738890239361	20.801196521113	284.06586576975	147.026265198782	267.102416231893
XM_027350869.1	25.3754749379139	13.965198518807	20.801196521113	208.397665717545	152.619655722649	245.815316646049
XM_027350871.1	153.838816811103	269.147462362462	225.346295645391	334.304588755229	226.931844111163	431.824020169967
XM_027350880.1	185.558160483496	199.321469768427	235.746893905948	55.2005721692308	104.67630837522	105.928662224792
XM_027350881.1	601.081562591837	846.798855640386	769.644271281182	611.547911897321	588.904116584251	1057.76611513465
XM_027350882.1	91.986096649938	151.078056703457	123.073746083252	267.939855922558	420.303345079126	345.661950417744
XM_027350884.1	1317.93872958791	1170.53754857637	1175.26760344289	506.728847890579	491.419310311146	682.20085815584
XM_027350885.1	58.680785793926	24.1217065324848	45.0692591290782	129.628309925497	75.9102999667624	110.997019269041
XM_027350886.1	61.8527201611652	41.8955955564209	57.2032904330608	83.1109738278306	59.1301283951623	67.9159843929291
