ID	log2FoldChange
XM_027367438.1	8.07602475611218
XM_027365833.1	9.79026524757948
XM_027375354.1	8.40302766452485
XM_027377145.1	9.3241154769768
XM_027352708.1	8.77599194555819
XM_027365653.1	10.1935266584885
XM_027360936.1	11.0803551979799
XM_027382188.1	8.01841863663141
XM_027360238.1	10.2623017655852
XM_027377051.1	12.3694342510975
XM_027375317.1	-7.09360093217847
XM_027363774.1	11.1746402528602
XM_027360613.1	5.40250622167628
XM_027376677.1	-9.11976992194545
XM_027382644.1	6.38938825105451
XM_027362399.1	9.00407762672707
XM_027356789.1	16.0400884287461
XM_027375348.1	8.42094514355423
XM_027364268.1	7.8431180487679
XM_027362646.1	10.0822133696063
XM_027367016.1	12.0558731215475
XM_027375361.1	8.54248349470218
XM_027367228.1	8.18758621423256
XM_027368290.1	9.89788452748558
XM_027355645.1	-5.73988876290071
XM_027366234.1	9.42516093789338
XM_027359031.1	8.48250916221189
XM_027379114.1	8.07664764796156
XM_027353014.1	8.363028267533
XM_027360286.1	16.9326623621989
XM_027350887.1	7.03023229953462
XM_027362906.1	9.3548254088938
XM_027372482.1	11.6368958473269
XM_027358582.1	-2.72913206285117
XM_027354162.1	6.04511090259501
XM_027355828.1	6.91009320026388
XM_027365519.1	10.9462365014725
XM_027355829.1	6.68213401748694
XM_027379121.1	7.85463164049679
XM_027363241.1	7.61312589352385
XM_027378229.1	7.02099796936859
XM_027363492.1	-8.78568848870054
XR_003475024.1	10.7936733696018
XM_027357934.1	-6.54317155334934
XM_027376661.1	-8.6664238393779
XM_027355618.1	12.7239814794597
XM_027354718.1	5.73048243375265
XM_027355661.1	-5.40729431372946
XM_027371819.1	14.5902054671835
XR_003477405.1	19.110403195708
XM_027380421.1	11.4930937026642
XM_027360239.1	9.19199062203673
XM_027380334.1	8.25518580855566
XM_027379671.1	-4.63588657264698
XM_027383256.1	12.8541096062067
XM_027359234.1	10.034514080294
XR_003475869.1	10.2898490118994
XM_027359274.1	7.76868601521934
XM_027372109.1	7.51876538583362
XM_027362434.1	-3.59774581885566
XM_027352493.1	4.29263333240301
XM_027355548.1	-4.60491614050974
XM_027380495.1	12.7396295462376
