ID	logFC
XM_027350706.1	16.7345813822892
XM_027352295.1	11.4688139027375
XM_027352296.1	11.385377471237
XM_027354925.1	13.1187352463825
XM_027360388.1	13.9812693007443
XM_027362713.1	16.0941488678912
XM_027363322.1	17.5827582512446
XM_027363951.1	14.3024709077075
XM_027371450.1	13.4157650680412
XM_027377792.1	15.0484545344042
XM_027380431.1	13.3377278768927
XM_027380855.1	13.6188252491588
XM_027350707.1	15.9454909166527
XM_027352297.1	11.3408350528948
XM_027353914.1	15.2931757604453
XM_027358232.1	12.2037241405537
XM_027360302.1	12.1100443544306
XM_027364536.1	11.3141926688351
XM_027371447.1	13.2923202143787
XM_027378584.1	11.6112569164692
XM_027379504.1	15.2798763698681
XM_027379523.1	13.5671514277589
XM_027365027.1	14.2643539810963
XM_027369553.1	11.6891763811489
XM_027370505.1	13.5414659158082
XM_027352868.1	11.1697213955801
XM_027363970.1	11.0120227449354
XM_027379298.1	12.0846207608095
XM_027382187.1	11.4641627841322
XM_027353363.1	10.3934397655688
XM_027363969.1	10.9194417225682
XM_027367611.1	13.524375542512
XM_027376864.1	11.6526174054934
XM_027364078.1	15.2633789029048
XM_027367729.1	16.1865908215099
XM_027377569.1	13.6647599424896
XM_027369766.1	14.1336998160175
XM_027382405.1	10.2786806770404
XM_027382895.1	11.4523297183126
XM_027382197.1	14.8814798852269
XM_027363486.1	10.7560289626386
XM_027372150.1	11.3337734791397
XM_027376677.1	-9.44294944074615
XM_027376863.1	9.78264366481215
XM_027378174.1	15.0234256373338
XM_027350967.1	16.871885241879
XM_027356882.1	15.1566239872587
XM_027371550.1	11.4184767426006
XM_027377992.1	9.93997948317779
XM_027366957.1	10.5829340267192
XM_027363320.1	12.1500434012461
XM_027378597.1	12.1550128886544
XM_027366106.1	13.9230869126949
XM_027351847.1	14.4546475684299
XM_027372128.1	14.9286122609964
XM_027376661.1	-8.95994183846772
XR_003475003.1	10.037580870855
XM_027364525.1	12.944946545945
XM_027359178.1	13.0792698045749
XM_027369866.1	16.2923347285064
XM_027380253.1	11.8374858010587
XM_027380569.1	13.317012444093
XM_027365310.1	14.0866924447001
XM_027367438.1	7.93544809973281
XM_027379363.1	13.5363278530009
XM_027360141.1	14.5672346124029
XM_027365833.1	9.641980107418
XM_027357721.1	12.6266373664465
XM_027359900.1	12.5537459629987
XM_027362299.1	15.006806502053
XM_027382408.1	9.55455360655957
XM_027369645.1	10.2432909483744
XM_027352856.1	10.6796566254316
XM_027351485.1	13.1405398576402
XM_027352843.1	10.1348363054016
XM_027373827.1	9.81036412237104
XM_027376806.1	13.9270615680122
XM_027365311.1	13.4878227879068
XM_027375354.1	8.17905699421175
XM_027362687.1	13.804946518497
XM_027379918.1	14.6275263890085
XM_027375317.1	-7.22187502104284
XM_027378226.1	10.8155179093009
XM_027351791.1	9.18515924463602
XM_027359091.1	9.47178544157707
XM_027362059.1	12.1537529793696
XM_027363492.1	-9.12493255833797
XM_027368483.1	15.7664885161513
XM_027368484.1	15.7409906729657
XM_027372900.1	10.2096570199912
XM_027376807.1	13.9160324811033
XM_027377963.1	13.3721980825471
XM_027380981.1	11.0781270665813
XM_027382409.1	9.8065738430748
XM_027383260.1	19.2255381268089
XR_003476604.1	9.60838694778237
XM_027366103.1	13.6485212867252
XM_027371448.1	12.8446340394851
XM_027363955.1	13.015140654511
XM_027381145.1	11.7448660392758
XM_027359736.1	14.7840297480384
XM_027373824.1	9.84988104065191
XM_027365313.1	13.9441422420471
XM_027365595.1	11.7971347458933
XM_027371888.1	17.1058511388512
XM_027358778.1	8.19206172675628
XM_027358581.1	16.2041488148039
XM_027368181.1	13.2667514492184
XM_027370939.1	11.8138876981801
XM_027376808.1	13.6380223682104
XR_003476759.1	13.0390194090472
XM_027358620.1	13.0308597717513
XM_027369773.1	11.0392292298843
XM_027380586.1	11.2171883561504
XM_027382407.1	10.4777205498361
XM_027374700.1	10.8091094878547
XM_027375922.1	12.8283351249552
XM_027366679.1	13.1851351333038
XM_027350715.1	15.9031735438647
XM_027355570.1	13.8435053841593
XM_027360507.1	12.5951458406295
XM_027366171.1	11.9580304035
XM_027374921.1	12.3767297801257
XM_027377389.1	12.9198557872643
XM_027378762.1	13.3927756521734
XM_027382410.1	9.12289007163814
XM_027373828.1	10.0369336293714
XR_003476748.1	11.87703396969
XM_027351790.1	8.81819125062862
XM_027358148.1	8.66147454362859
XM_027358621.1	13.2069296031153
XM_027361345.1	12.0860496900122
XM_027363953.1	11.7954559514369
XM_027375348.1	8.20152764590961
XM_027371690.1	15.1825202158471
XM_027372253.1	11.7486320648591
XM_027359754.1	15.1928098873392
XM_027374536.1	10.9770178845019
XM_027358237.1	15.1591634450789
XM_027352708.1	8.71231966595557
XM_027365162.1	12.8742016390065
XM_027358583.1	16.2900624641076
XM_027362058.1	12.1191886174283
XM_027370937.1	12.9111540334327
XM_027372254.1	12.7081185070564
XM_027379383.1	8.78546155787758
XM_027369649.1	8.86080708450084
XM_027379160.1	9.53160847830164
XR_003477405.1	19.2424209454618
